kind,episode,loss,policy_loss,value_loss,entropy,steps,hpwl_local_end,illegal_swaps,time_sec
swap,5,112639166.000000,,,,80,5614.369994,0.00,0.403241
swap,6,112272682.000000,,,,80,5614.369994,0.00,0.436746
swap,7,111900168.000000,,,,80,5614.369994,0.00,0.345453
swap,8,111527894.000000,,,,80,5614.369994,0.00,0.421356
swap,9,111159856.000000,,,,80,5614.369994,0.00,0.355785
swap,10,110798540.000000,,,,80,5614.369994,0.00,0.341927
swap,11,110445482.000000,,,,80,5614.369994,0.00,0.329970
swap,12,110101572.000000,,,,80,5614.369994,0.00,0.324129
swap,13,109767294.000000,,,,80,5614.369994,0.00,0.337551
swap,14,109442884.000000,,,,80,5614.369994,0.00,0.342605
swap,15,109128384.000000,,,,80,5614.369994,0.00,0.353164
swap,16,108823752.000000,,,,80,5614.369994,0.00,0.419804
swap,17,108528866.000000,,,,80,5614.369994,0.00,0.394605
swap,18,108243546.000000,,,,80,5614.369994,0.00,0.341598
swap,19,107968718.000000,,,,80,5614.369994,0.00,0.308612
swap,20,107712824.000000,,,,80,5614.369994,0.00,0.317003
swap,21,107471134.000000,,,,80,5614.369994,0.00,0.311388
swap,22,107237132.000000,,,,80,5614.369994,0.00,0.358855
swap,23,107023300.000000,,,,80,5614.369994,0.00,0.331519
swap,24,106874052.000000,,,,80,5614.369994,0.00,0.343580
swap,25,106733400.000000,,,,80,5614.369994,0.00,0.393471
swap,26,106634170.000000,,,,80,5614.369994,0.00,0.381922
swap,27,106521244.000000,,,,80,5614.369994,0.00,0.411044
swap,28,106402390.000000,,,,80,5614.369994,0.00,0.408915
swap,29,106274254.000000,,,,80,5614.369994,0.00,0.408117
swap,30,106140594.000000,,,,80,5614.369994,0.00,0.412156
swap,31,106007810.000000,,,,80,5614.369994,0.00,0.429803
swap,32,105887444.000000,,,,80,5614.369994,0.00,0.429735
swap,33,105764496.000000,,,,80,5614.369994,0.00,0.424059
swap,34,105644108.000000,,,,80,5614.369994,0.00,0.434832
swap,35,105519762.000000,,,,80,5614.369994,0.00,0.459680
swap,36,105392720.000000,,,,80,5614.369994,0.00,0.433984
swap,37,105267764.000000,,,,80,5614.369994,0.00,0.439125
swap,38,105145984.000000,,,,80,5614.369994,0.00,0.430668
swap,39,105026288.000000,,,,80,5614.369994,0.00,0.434984
swap,40,104904848.000000,,,,80,5614.369994,0.00,0.439197
swap,41,104781788.000000,,,,80,5614.369994,0.00,0.435317
swap,42,104660466.000000,,,,80,5614.369994,0.00,0.471303
swap,43,104538284.000000,,,,80,5614.369994,0.00,0.439949
swap,44,104415324.000000,,,,80,5614.369994,0.00,0.470105
swap,45,104291660.000000,,,,80,5614.369994,0.00,0.439945
swap,46,104166566.000000,,,,80,5614.369994,0.00,0.427236
swap,47,104039426.000000,,,,80,5614.369994,0.00,0.438840
swap,48,103918446.000000,,,,80,5614.369994,0.00,0.435886
swap,49,103791954.000000,,,,80,5614.369994,0.00,0.434764
swap,50,103662712.000000,,,,80,5614.369994,0.00,0.436532
swap,51,103537332.000000,,,,80,5614.369994,0.00,0.441869
swap,52,103413626.000000,,,,80,5614.369994,0.00,0.448427
swap,53,103291936.000000,,,,80,5614.369994,0.00,0.449356
swap,54,103168854.000000,,,,80,5614.369994,0.00,0.434923
swap,55,103043272.000000,,,,80,5614.369994,0.00,0.428420
swap,56,102919514.000000,,,,80,5614.369994,0.00,0.435799
swap,57,102790132.000000,,,,80,5614.369994,0.00,0.434413
swap,58,102662864.000000,,,,80,5614.369994,0.00,0.462678
swap,59,102533938.000000,,,,80,5614.369994,0.00,0.463725
swap,60,102405230.000000,,,,80,5614.369994,0.00,0.390461
swap,61,102277522.000000,,,,80,5614.369994,0.00,0.345819
swap,62,102142578.000000,,,,80,5614.369994,0.00,0.346319
swap,63,102009614.000000,,,,80,5614.369994,0.00,0.336747
swap,64,101882964.000000,,,,80,5614.369994,0.00,0.349155
swap,65,101754138.000000,,,,80,5614.369994,0.00,0.328333
swap,66,101624320.000000,,,,80,5614.369994,0.00,0.330899
swap,67,101494872.000000,,,,80,5614.369994,0.00,0.350742
swap,68,101366262.000000,,,,80,5614.369994,0.00,0.388134
swap,69,101237650.000000,,,,80,5614.369994,0.00,0.387998
swap,70,101105502.000000,,,,80,5614.369994,0.00,0.398714
swap,71,100975122.000000,,,,80,5614.369994,0.00,0.396733
swap,72,100845918.000000,,,,80,5614.369994,0.00,0.403277
swap,73,100713984.000000,,,,80,5614.369994,0.00,0.505453
swap,74,100578438.000000,,,,80,5614.369994,0.00,0.460841
swap,75,100442926.000000,,,,80,5614.369994,0.00,0.417446
swap,76,100309466.000000,,,,80,5614.369994,0.00,0.445393
swap,77,100180004.000000,,,,80,5614.369994,0.00,0.440123
swap,78,100048950.000000,,,,80,5614.369994,0.00,0.424672
swap,79,99915560.000000,,,,80,5614.369994,0.00,0.443661
swap,80,99782400.000000,,,,80,5614.369994,0.00,0.430856
swap,81,99652962.000000,,,,80,5614.369994,0.00,0.433822
swap,82,99524452.000000,,,,80,5614.369994,0.00,0.485916
swap,83,99392752.000000,,,,80,5614.369994,0.00,0.408388
swap,84,99259624.000000,,,,80,5614.369994,0.00,0.512756
swap,85,99124178.000000,,,,80,5614.369994,0.00,0.416651
swap,86,98993962.000000,,,,80,5614.369994,0.00,0.380374
swap,87,98863722.000000,,,,80,5614.369994,0.00,0.446047
swap,88,98732742.000000,,,,80,5614.369994,0.00,0.489051
swap,89,98599304.000000,,,,80,5614.369994,0.00,0.507961
swap,90,98465580.000000,,,,80,5614.369994,0.00,0.442596
swap,91,98333402.000000,,,,80,5614.369994,0.00,0.433863
swap,92,98201880.000000,,,,80,5614.369994,0.00,0.381317
swap,93,98068812.000000,,,,80,5614.369994,0.00,0.406415
swap,94,97937266.000000,,,,80,5614.369994,0.00,0.417487
swap,95,97804600.000000,,,,80,5614.369994,0.00,0.442970
swap,96,97673638.000000,,,,80,5614.369994,0.00,0.487978
swap,97,97540270.000000,,,,80,5614.369994,0.00,0.385130
swap,98,97405874.000000,,,,80,5614.369994,0.00,0.438858
swap,99,97274200.000000,,,,80,5614.369994,0.00,0.396051
swap,100,97140632.000000,,,,80,5614.369994,0.00,0.388198
swap,1,578204.578125,,,,80,4194.369967,0.00,0.447375
swap,2,495589.687500,,,,80,4194.369967,0.00,0.445419
swap,3,391277.929688,,,,80,4194.369967,0.00,0.415284
swap,4,284837.449219,,,,80,4194.369967,0.00,0.385326
swap,5,189770.679688,,,,80,4194.369967,0.00,0.448825
swap,6,114911.892578,,,,80,4194.369967,0.00,0.355885
swap,7,65848.330078,,,,80,4194.369967,0.00,0.342953
swap,8,43218.668945,,,,80,4194.369967,0.00,0.371118
swap,9,35875.738281,,,,80,4194.369967,0.00,0.343137
swap,10,33627.751953,,,,80,4194.369967,0.00,0.370306
swap,11,33119.499023,,,,80,4194.369967,0.00,0.444732
swap,12,32353.327148,,,,80,4194.369967,0.00,0.438825
swap,13,31434.489746,,,,80,4194.369967,0.00,0.397274
swap,14,30442.622070,,,,80,4194.369967,0.00,0.362660
swap,15,29426.187988,,,,80,4194.369967,0.00,0.387764
swap,16,28413.429688,,,,80,4194.369967,0.00,0.350494
swap,17,27420.285156,,,,80,4194.369967,0.00,0.324979
swap,18,26455.218262,,,,80,4194.369967,0.00,0.386352
swap,19,25522.283203,,,,80,4194.369967,0.00,0.391059
swap,20,24623.019531,,,,80,4194.369967,0.00,0.455603
swap,21,23757.400391,,,,80,4194.369967,0.00,0.379009
swap,22,22924.639160,,,,80,4194.369967,0.00,0.379388
swap,23,22123.497070,,,,80,4194.369967,0.00,0.395977
swap,24,21352.409668,,,,80,4194.369967,0.00,0.378901
swap,25,20610.156738,,,,80,4194.369967,0.00,0.462104
swap,26,19895.145996,,,,80,4194.369967,0.00,0.441982
swap,27,19205.969727,,,,80,4194.369967,0.00,0.376875
swap,28,18541.300293,,,,80,4194.369967,0.00,0.378072
swap,29,17899.815430,,,,80,4194.369967,0.00,0.374338
swap,30,17280.358398,,,,80,4194.369967,0.00,0.378580
swap,31,16681.891113,,,,80,4194.369967,0.00,0.378172
swap,32,16103.459473,,,,80,4194.369967,0.00,0.390443
swap,33,15544.031006,,,,80,4194.369967,0.00,0.401447
swap,34,15002.538330,,,,80,4194.369967,0.00,0.405705
swap,35,14478.272949,,,,80,4194.369967,0.00,0.412516
swap,36,13970.777100,,,,80,4194.369967,0.00,0.402224
swap,37,13479.494629,,,,80,4194.369967,0.00,0.434207
swap,38,13003.717529,,,,80,4194.369967,0.00,0.431012
swap,39,12542.645508,,,,80,4194.369967,0.00,0.423998
swap,40,12095.582764,,,,80,4194.369967,0.00,0.412219
swap,41,11662.184326,,,,80,4194.369967,0.00,0.423797
swap,42,11242.012451,,,,80,4194.369967,0.00,0.429621
swap,43,10834.606445,,,,80,4194.369967,0.00,0.420215
swap,44,10439.503174,,,,80,4194.369967,0.00,0.438445
swap,45,10056.325684,,,,80,4194.369967,0.00,0.425159
swap,46,9684.643066,,,,80,4194.369967,0.00,0.425349
swap,47,9324.157471,,,,80,4194.369967,0.00,0.430319
swap,48,8974.456543,,,,80,4194.369967,0.00,0.441714
swap,49,8635.320801,,,,80,4194.369967,0.00,0.430380
swap,50,8306.320312,,,,80,4194.369967,0.00,0.427402
swap,51,7989.360596,,,,80,4194.369967,0.00,0.439834
swap,52,7686.599365,,,,80,4194.369967,0.00,0.445551
swap,53,7403.358154,,,,80,4194.369967,0.00,0.436249
swap,54,7132.577515,,,,80,4194.369967,0.00,0.427191
swap,55,6870.273560,,,,80,4194.369967,0.00,0.440334
swap,56,6617.485840,,,,80,4194.369967,0.00,0.429556
swap,57,6375.394165,,,,80,4194.369967,0.00,0.438443
swap,58,6142.318359,,,,80,4194.369967,0.00,0.426913
swap,59,5919.489136,,,,80,4194.369967,0.00,0.426793
swap,60,5703.856079,,,,80,4194.369967,0.00,0.422095
swap,61,5499.574585,,,,80,4194.369967,0.00,0.438326
swap,62,5305.812988,,,,80,4194.369967,0.00,0.441689
swap,63,5118.128052,,,,80,4194.369967,0.00,0.439642
swap,64,4935.252197,,,,80,4194.369967,0.00,0.425067
swap,65,4754.063477,,,,80,4194.369967,0.00,0.443579
swap,66,4575.929321,,,,80,4194.369967,0.00,0.434237
swap,67,4404.567139,,,,80,4194.369967,0.00,0.432772
swap,68,4240.363159,,,,80,4194.369967,0.00,0.426749
swap,69,4083.371033,,,,80,4194.369967,0.00,0.420319
swap,70,3933.481506,,,,80,4194.369967,0.00,0.437900
swap,71,3788.946228,,,,80,4194.369967,0.00,0.424291
swap,72,3646.931396,,,,80,4194.369967,0.00,0.435748
swap,73,3508.905823,,,,80,4194.369967,0.00,0.423221
swap,74,3375.028748,,,,80,4194.369967,0.00,0.422438
swap,75,3249.095581,,,,80,4194.369967,0.00,0.420235
swap,76,3130.678284,,,,80,4194.369967,0.00,0.431419
swap,77,3018.580200,,,,80,4194.369967,0.00,0.432159
swap,78,2911.840454,,,,80,4194.369967,0.00,0.437329
swap,79,2809.684265,,,,80,4194.369967,0.00,0.447710
swap,80,2711.673706,,,,80,4194.369967,0.00,0.428600
swap,81,2617.539856,,,,80,4194.369967,0.00,0.430982
swap,82,2527.065491,,,,80,4194.369967,0.00,0.427006
swap,83,2440.033386,,,,80,4194.369967,0.00,0.431250
swap,84,2356.230774,,,,80,4194.369967,0.00,0.423622
swap,85,2275.471313,,,,80,4194.369967,0.00,0.426559
swap,86,2197.585144,,,,80,4194.369967,0.00,0.431649
swap,87,2122.423889,,,,80,4194.369967,0.00,0.438820
swap,88,2049.851776,,,,80,4194.369967,0.00,0.445497
swap,89,1979.748901,,,,80,4194.369967,0.00,0.435207
swap,90,1912.002258,,,,80,4194.369967,0.00,0.421383
swap,91,1846.516479,,,,80,4194.369967,0.00,0.438498
swap,92,1783.193207,,,,80,4194.369967,0.00,0.437635
swap,93,1721.960052,,,,80,4194.369967,0.00,0.432714
swap,94,1662.735931,,,,80,4194.369967,0.00,0.423998
swap,95,1605.450562,,,,80,4194.369967,0.00,0.428832
swap,96,1550.031342,,,,80,4194.369967,0.00,0.425308
swap,97,1496.415039,,,,80,4194.369967,0.00,0.423645
swap,98,1444.546967,,,,80,4194.369967,0.00,0.465150
swap,99,1394.360016,,,,80,4194.369967,0.00,0.449091
swap,100,1345.807892,,,,80,4194.369967,0.00,0.438452
swap,1,141782512.000000,,,,80,8194.519982,0.00,0.426035
swap,2,141510432.000000,,,,80,8194.519982,0.00,0.426365
swap,3,141103704.000000,,,,80,8194.519982,0.00,0.448663
swap,4,140631960.000000,,,,80,8194.519982,0.00,0.439394
swap,5,140133476.000000,,,,80,8194.519982,0.00,0.436743
swap,6,139629208.000000,,,,80,8194.519982,0.00,0.420803
swap,7,139136160.000000,,,,80,8194.519982,0.00,0.432887
swap,8,138660728.000000,,,,80,8194.519982,0.00,0.424139
swap,9,138209552.000000,,,,80,8194.519982,0.00,0.423713
swap,10,137789104.000000,,,,80,8194.519982,0.00,0.428379
swap,11,137413780.000000,,,,80,8194.519982,0.00,0.435839
swap,12,137068092.000000,,,,80,8194.519982,0.00,0.422213
swap,13,136758024.000000,,,,80,8194.519982,0.00,0.429697
swap,14,136597188.000000,,,,80,8194.519982,0.00,0.435374
swap,15,136372136.000000,,,,80,8194.519982,0.00,0.440032
swap,16,136230848.000000,,,,80,8194.519982,0.00,0.440808
swap,17,136050140.000000,,,,80,8194.519982,0.00,0.431944
swap,18,135873816.000000,,,,80,8194.519982,0.00,0.424580
swap,19,135713200.000000,,,,80,8194.519982,0.00,0.430451
swap,20,135544160.000000,,,,80,8194.519982,0.00,0.427951
swap,21,135375552.000000,,,,80,8194.519982,0.00,0.428618
swap,22,135210636.000000,,,,80,8194.519982,0.00,0.423696
swap,23,135054468.000000,,,,80,8194.519982,0.00,0.433023
swap,24,134901632.000000,,,,80,8194.519982,0.00,0.426549
swap,25,134756336.000000,,,,80,8194.519982,0.00,0.444907
swap,26,134616652.000000,,,,80,8194.519982,0.00,0.444869
swap,27,134481168.000000,,,,80,8194.519982,0.00,0.422290
swap,28,134343036.000000,,,,80,8194.519982,0.00,0.430391
swap,29,134209780.000000,,,,80,8194.519982,0.00,0.442384
swap,30,134075836.000000,,,,80,8194.519982,0.00,0.446055
swap,31,133935580.000000,,,,80,8194.519982,0.00,0.438063
swap,32,133798080.000000,,,,80,8194.519982,0.00,0.440340
swap,33,133662382.000000,,,,80,8194.519982,0.00,0.443789
swap,34,133531746.000000,,,,80,8194.519982,0.00,0.430847
swap,35,133411798.000000,,,,80,8194.519982,0.00,0.426889
swap,36,133293222.000000,,,,80,8194.519982,0.00,0.429365
swap,37,133173796.000000,,,,80,8194.519982,0.00,0.430762
swap,38,133058492.000000,,,,80,8194.519982,0.00,0.430356
swap,39,132945288.000000,,,,80,8194.519982,0.00,0.430370
swap,40,132828148.000000,,,,80,8194.519982,0.00,0.451227
swap,41,132705656.000000,,,,80,8194.519982,0.00,0.555029
swap,42,132593238.000000,,,,80,8194.519982,0.00,0.441986
swap,43,132486212.000000,,,,80,8194.519982,0.00,0.435780
swap,44,132375808.000000,,,,80,8194.519982,0.00,0.424511
swap,45,132262158.000000,,,,80,8194.519982,0.00,0.472147
swap,46,132154150.000000,,,,80,8194.519982,0.00,0.326834
swap,47,132040982.000000,,,,80,8194.519982,0.00,0.328623
swap,48,131928564.000000,,,,80,8194.519982,0.00,0.320810
swap,49,131819428.000000,,,,80,8194.519982,0.00,0.336025
swap,50,131712454.000000,,,,80,8194.519982,0.00,0.374181
swap,51,131601490.000000,,,,80,8194.519982,0.00,0.381658
swap,52,131497690.000000,,,,80,8194.519982,0.00,0.381297
swap,53,131388706.000000,,,,80,8194.519982,0.00,0.383676
swap,54,131280226.000000,,,,80,8194.519982,0.00,0.386973
swap,55,131172938.000000,,,,80,8194.519982,0.00,0.398897
swap,56,131065696.000000,,,,80,8194.519982,0.00,0.418138
swap,57,130960130.000000,,,,80,8194.519982,0.00,0.409888
swap,58,130855450.000000,,,,80,8194.519982,0.00,0.476686
swap,59,130748942.000000,,,,80,8194.519982,0.00,0.343658
swap,60,130643098.000000,,,,80,8194.519982,0.00,0.317057
swap,61,130535056.000000,,,,80,8194.519982,0.00,0.340083
swap,62,130431004.000000,,,,80,8194.519982,0.00,0.343343
swap,63,130329224.000000,,,,80,8194.519982,0.00,0.333303
swap,64,130227726.000000,,,,80,8194.519982,0.00,0.361384
swap,65,130123286.000000,,,,80,8194.519982,0.00,0.354522
swap,66,130020796.000000,,,,80,8194.519982,0.00,0.356813
swap,67,129918590.000000,,,,80,8194.519982,0.00,0.374122
swap,68,129816400.000000,,,,80,8194.519982,0.00,0.375768
swap,69,129715966.000000,,,,80,8194.519982,0.00,0.377454
swap,70,129613192.000000,,,,80,8194.519982,0.00,0.457112
swap,71,129510688.000000,,,,80,8194.519982,0.00,0.405664
swap,72,129409810.000000,,,,80,8194.519982,0.00,0.397783
swap,73,129311720.000000,,,,80,8194.519982,0.00,0.398139
swap,74,129212090.000000,,,,80,8194.519982,0.00,0.387020
swap,75,129110488.000000,,,,80,8194.519982,0.00,0.405197
swap,76,129007862.000000,,,,80,8194.519982,0.00,0.426105
swap,77,128904828.000000,,,,80,8194.519982,0.00,0.393118
swap,78,128801994.000000,,,,80,8194.519982,0.00,0.379887
swap,79,128703598.000000,,,,80,8194.519982,0.00,0.336548
swap,80,128606636.000000,,,,80,8194.519982,0.00,0.345111
swap,81,128507416.000000,,,,80,8194.519982,0.00,0.356595
swap,82,128406798.000000,,,,80,8194.519982,0.00,0.427188
swap,83,128305404.000000,,,,80,8194.519982,0.00,0.472017
swap,84,128203642.000000,,,,80,8194.519982,0.00,0.372400
swap,85,128101788.000000,,,,80,8194.519982,0.00,0.365652
swap,86,127999998.000000,,,,80,8194.519982,0.00,0.365714
swap,87,127898372.000000,,,,80,8194.519982,0.00,0.355653
swap,88,127796934.000000,,,,80,8194.519982,0.00,0.385559
swap,89,127695664.000000,,,,80,8194.519982,0.00,0.456498
swap,90,127594718.000000,,,,80,8194.519982,0.00,0.458545
swap,91,127497186.000000,,,,80,8194.519982,0.00,0.442005
swap,92,127399024.000000,,,,80,8194.519982,0.00,0.354834
swap,93,127299456.000000,,,,80,8194.519982,0.00,0.322237
swap,94,127198930.000000,,,,80,8194.519982,0.00,0.323031
swap,95,127097844.000000,,,,80,8194.519982,0.00,0.325602
swap,96,126998452.000000,,,,80,8194.519982,0.00,0.351398
swap,97,126899316.000000,,,,80,8194.519982,0.00,0.387921
swap,98,126798702.000000,,,,80,8194.519982,0.00,0.493663
swap,99,126697126.000000,,,,80,8194.519982,0.00,0.387194
swap,100,126594906.000000,,,,80,8194.519982,0.00,0.453022
swap,1,116672390.000000,,,,80,22814.489957,0.00,0.413078
swap,2,116380680.000000,,,,80,22814.489957,0.00,0.382697
swap,3,115976002.000000,,,,80,22814.489957,0.00,0.386875
swap,4,115498600.000000,,,,80,22814.489957,0.00,0.413714
swap,5,114985036.000000,,,,80,22814.489957,0.00,0.381271
swap,6,114459046.000000,,,,80,22814.489957,0.00,0.402533
swap,7,113935632.000000,,,,80,22814.489957,0.00,0.405563
swap,8,113424062.000000,,,,80,22814.489957,0.00,0.412272
swap,9,112950658.000000,,,,80,22814.489957,0.00,0.408621
swap,10,112529096.000000,,,,80,22814.489957,0.00,0.542121
swap,11,112183246.000000,,,,80,22814.489957,0.00,0.330571
swap,12,111942244.000000,,,,80,22814.489957,0.00,0.318501
swap,13,111701080.000000,,,,80,22814.489957,0.00,0.344926
swap,14,111474926.000000,,,,80,22814.489957,0.00,0.313610
swap,15,111272308.000000,,,,80,22814.489957,0.00,0.351027
swap,16,111061140.000000,,,,80,22814.489957,0.00,0.321703
swap,17,110858456.000000,,,,80,22814.489957,0.00,0.312308
swap,18,110646308.000000,,,,80,22814.489957,0.00,0.321561
swap,19,110432646.000000,,,,80,22814.489957,0.00,0.352724
swap,20,110221744.000000,,,,80,22814.489957,0.00,0.375827
swap,21,110020264.000000,,,,80,22814.489957,0.00,0.394034
swap,22,109818036.000000,,,,80,22814.489957,0.00,0.381061
swap,23,109614060.000000,,,,80,22814.489957,0.00,0.402420
swap,24,109409774.000000,,,,80,22814.489957,0.00,0.412981
swap,25,109208182.000000,,,,80,22814.489957,0.00,0.412127
swap,26,109008352.000000,,,,80,22814.489957,0.00,0.416501
swap,27,108810756.000000,,,,80,22814.489957,0.00,0.425126
swap,28,108617020.000000,,,,80,22814.489957,0.00,0.428354
swap,29,108420628.000000,,,,80,22814.489957,0.00,0.428659
swap,30,108223964.000000,,,,80,22814.489957,0.00,0.475729
swap,31,108026508.000000,,,,80,22814.489957,0.00,0.459526
swap,32,107828528.000000,,,,80,22814.489957,0.00,0.454846
swap,33,107632724.000000,,,,80,22814.489957,0.00,0.453930
swap,34,107438622.000000,,,,80,22814.489957,0.00,0.433454
swap,35,107247104.000000,,,,80,22814.489957,0.00,0.446219
swap,36,107060388.000000,,,,80,22814.489957,0.00,0.450466
swap,37,106873668.000000,,,,80,22814.489957,0.00,0.447129
swap,38,106684714.000000,,,,80,22814.489957,0.00,0.450151
swap,39,106501036.000000,,,,80,22814.489957,0.00,0.434208
swap,40,106317606.000000,,,,80,22814.489957,0.00,0.433596
swap,41,106129230.000000,,,,80,22814.489957,0.00,0.429869
swap,42,105940698.000000,,,,80,22814.489957,0.00,0.431283
swap,43,105748222.000000,,,,80,22814.489957,0.00,0.437693
swap,44,105555722.000000,,,,80,22814.489957,0.00,0.454368
swap,45,105363380.000000,,,,80,22814.489957,0.00,0.541962
swap,46,105171254.000000,,,,80,22814.489957,0.00,0.331546
swap,47,104978820.000000,,,,80,22814.489957,0.00,0.336502
swap,48,104787908.000000,,,,80,22814.489957,0.00,0.334580
swap,49,104595740.000000,,,,80,22814.489957,0.00,0.319451
swap,50,104402978.000000,,,,80,22814.489957,0.00,0.315078
swap,51,104207674.000000,,,,80,22814.489957,0.00,0.318560
swap,52,104013882.000000,,,,80,22814.489957,0.00,0.324256
swap,53,103821520.000000,,,,80,22814.489957,0.00,0.347600
swap,54,103627442.000000,,,,80,22814.489957,0.00,0.399204
swap,55,103435638.000000,,,,80,22814.489957,0.00,0.388409
swap,56,103246944.000000,,,,80,22814.489957,0.00,0.400709
swap,57,103055502.000000,,,,80,22814.489957,0.00,0.402053
swap,58,102861648.000000,,,,80,22814.489957,0.00,0.407235
swap,59,102669624.000000,,,,80,22814.489957,0.00,0.405931
swap,60,102482056.000000,,,,80,22814.489957,0.00,0.420792
swap,61,102292530.000000,,,,80,22814.489957,0.00,0.467481
swap,62,102102516.000000,,,,80,22814.489957,0.00,0.314783
swap,63,101912960.000000,,,,80,22814.489957,0.00,0.310330
swap,64,101722112.000000,,,,80,22814.489957,0.00,0.321289
swap,65,101527588.000000,,,,80,22814.489957,0.00,0.320527
swap,66,101335452.000000,,,,80,22814.489957,0.00,0.319748
swap,67,101142802.000000,,,,80,22814.489957,0.00,0.330597
swap,68,100949590.000000,,,,80,22814.489957,0.00,0.330733
swap,69,100756540.000000,,,,80,22814.489957,0.00,0.427156
swap,70,100567140.000000,,,,80,22814.489957,0.00,0.453071
swap,71,100374800.000000,,,,80,22814.489957,0.00,0.456905
swap,72,100183018.000000,,,,80,22814.489957,0.00,0.328687
swap,73,99990646.000000,,,,80,22814.489957,0.00,0.333546
swap,74,99799012.000000,,,,80,22814.489957,0.00,0.403812
swap,75,99608592.000000,,,,80,22814.489957,0.00,0.334135
swap,76,99417754.000000,,,,80,22814.489957,0.00,0.364054
swap,77,99224810.000000,,,,80,22814.489957,0.00,0.386415
swap,78,99031468.000000,,,,80,22814.489957,0.00,0.392265
swap,79,98840406.000000,,,,80,22814.489957,0.00,0.438813
swap,80,98646436.000000,,,,80,22814.489957,0.00,0.530097
swap,81,98453954.000000,,,,80,22814.489957,0.00,0.494238
swap,82,98258998.000000,,,,80,22814.489957,0.00,0.493449
swap,83,98063330.000000,,,,80,22814.489957,0.00,0.460070
swap,84,97870406.000000,,,,80,22814.489957,0.00,0.345579
swap,85,97680706.000000,,,,80,22814.489957,0.00,0.334666
swap,86,97488030.000000,,,,80,22814.489957,0.00,0.327783
swap,87,97295640.000000,,,,80,22814.489957,0.00,0.337632
swap,88,97104262.000000,,,,80,22814.489957,0.00,0.350906
swap,89,96913224.000000,,,,80,22814.489957,0.00,0.469425
swap,90,96718820.000000,,,,80,22814.489957,0.00,0.395236
swap,91,96526874.000000,,,,80,22814.489957,0.00,0.399400
swap,92,96335524.000000,,,,80,22814.489957,0.00,0.410868
swap,93,96148126.000000,,,,80,22814.489957,0.00,0.446460
swap,94,95956900.000000,,,,80,22814.489957,0.00,0.413314
swap,95,95761342.000000,,,,80,22814.489957,0.00,0.433177
swap,96,95565688.000000,,,,80,22814.489957,0.00,0.434086
swap,97,95372892.000000,,,,80,22814.489957,0.00,0.418651
swap,98,95179286.000000,,,,80,22814.489957,0.00,0.446597
swap,99,94985952.000000,,,,80,22814.489957,0.00,0.424328
swap,100,94792506.000000,,,,80,22814.489957,0.00,0.439998
swap,1,5812651.625000,,,,80,19215.169969,0.00,0.398152
swap,2,5195458.375000,,,,80,19215.169969,0.00,0.400090
swap,3,4409591.000000,,,,80,19215.169969,0.00,0.419206
swap,4,3573078.937500,,,,80,19215.169969,0.00,0.433421
swap,5,2761916.500000,,,,80,19215.169969,0.00,0.407023
swap,6,2023026.906250,,,,80,19215.169969,0.00,0.404747
swap,7,1384576.500000,,,,80,19215.169969,0.00,0.410608
swap,8,862994.812500,,,,80,19215.169969,0.00,0.448369
swap,9,467520.816406,,,,80,19215.169969,0.00,0.424919
swap,10,203034.443359,,,,80,19215.169969,0.00,0.479881
swap,11,68801.361328,,,,80,19215.169969,0.00,0.472623
swap,12,21132.403809,,,,80,19215.169969,0.00,0.397727
swap,13,11725.207031,,,,80,19215.169969,0.00,0.396197
swap,14,9526.409424,,,,80,19215.169969,0.00,0.404599
swap,15,9243.419434,,,,80,19215.169969,0.00,0.399323
swap,16,8649.915283,,,,80,19215.169969,0.00,0.405759
swap,17,8541.793213,,,,80,19215.169969,0.00,0.404903
swap,18,8160.579102,,,,80,19215.169969,0.00,0.406120
swap,19,8090.242188,,,,80,19215.169969,0.00,0.404996
swap,20,7721.046997,,,,80,19215.169969,0.00,0.408792
swap,21,7659.994019,,,,80,19215.169969,0.00,0.404587
swap,22,7327.552002,,,,80,19215.169969,0.00,0.412044
swap,23,7296.302979,,,,80,19215.169969,0.00,0.426425
swap,24,6983.239136,,,,80,19215.169969,0.00,0.408460
swap,25,6966.172974,,,,80,19215.169969,0.00,0.404498
swap,26,6672.425659,,,,80,19215.169969,0.00,0.406887
swap,27,6666.083252,,,,80,19215.169969,0.00,0.409682
swap,28,6388.231323,,,,80,19215.169969,0.00,0.408435
swap,29,6390.386719,,,,80,19215.169969,0.00,0.407040
swap,30,6125.467285,,,,80,19215.169969,0.00,0.416819
swap,31,6134.414062,,,,80,19215.169969,0.00,0.408221
swap,32,5880.528320,,,,80,19215.169969,0.00,0.410507
swap,33,5895.167725,,,,80,19215.169969,0.00,0.403562
swap,34,5651.044189,,,,80,19215.169969,0.00,0.403155
swap,35,5670.476318,,,,80,19215.169969,0.00,0.410755
swap,36,5435.102295,,,,80,19215.169969,0.00,0.401536
swap,37,5458.761475,,,,80,19215.169969,0.00,0.410952
swap,38,5231.304443,,,,80,19215.169969,0.00,0.404962
swap,39,5258.658325,,,,80,19215.169969,0.00,0.406456
swap,40,5038.443481,,,,80,19215.169969,0.00,0.406477
swap,41,5069.112671,,,,80,19215.169969,0.00,0.407301
swap,42,4855.543701,,,,80,19215.169969,0.00,0.405826
swap,43,4889.134766,,,,80,19215.169969,0.00,0.410195
swap,44,4681.675049,,,,80,19215.169969,0.00,0.407786
