kind,episode,loss,policy_loss,value_loss,entropy,steps,hpwl_local_end,time_sec
swap,37,23043.233887,,,,80,6238.520184,0.381583
swap,38,17157.965820,,,,80,6044.620068,0.393075
swap,39,19865.240234,,,,80,5780.520214,0.424168
swap,40,7036.454956,,,,80,5872.760174,0.371107
swap,41,14930.581055,,,,80,6016.780163,0.394585
swap,42,22324.360352,,,,80,5942.320179,0.366944
swap,43,33915.126953,,,,80,6140.320232,0.405306
swap,44,12984.675781,,,,80,6085.180218,0.345781
swap,45,16678.100586,,,,80,6137.960125,0.377009
swap,46,16510.289551,,,,80,6161.280163,0.362610
swap,47,18038.305664,,,,80,5888.740124,0.390969
swap,48,18960.432617,,,,80,6111.520214,0.354655
swap,49,15057.338135,,,,80,6108.980206,0.371842
swap,50,30272.571289,,,,80,6115.720264,0.387736
swap,51,21284.812012,,,,80,5988.600109,0.449714
swap,52,27240.144531,,,,80,5953.360088,0.404867
swap,53,25025.896973,,,,80,6288.040234,0.441216
swap,54,24373.509277,,,,80,6191.760235,0.404530
swap,55,20488.035156,,,,80,6004.100079,0.416447
swap,56,7721.585205,,,,80,5986.880169,0.403673
swap,57,19719.104004,,,,80,6119.820232,0.387025
swap,58,19157.895996,,,,80,6224.700054,0.483902
swap,59,15592.908691,,,,80,6018.780132,0.354324
swap,60,17893.271973,,,,80,5831.500103,0.356757
swap,1,18873.729492,,,,80,6792.420006,0.381263
swap,2,554227.828125,,,,80,7991.399971,0.380293
swap,3,31766.570312,,,,80,7013.340019,0.365748
swap,4,186843.777344,,,,80,7651.699989,0.365800
swap,5,166453.808594,,,,80,7496.000023,0.381605
swap,6,141580.710938,,,,80,6090.000069,0.320420
swap,7,191893.562500,,,,80,7729.200096,0.323402
swap,8,56865.319336,,,,80,7289.700081,0.315950
swap,9,310324.515625,,,,80,8094.720009,0.327529
swap,10,29317.950195,,,,80,6735.940025,0.311913
swap,11,46383.101562,,,,80,7090.760063,0.297389
swap,12,153453.125000,,,,80,7917.440163,0.345508
swap,13,26073.691406,,,,80,6749.179985,0.374596
swap,14,31549.401367,,,,80,6921.059975,0.326913
swap,15,39365.794922,,,,80,7219.880089,0.297799
swap,16,23026.361816,,,,80,6794.760002,0.313774
swap,17,32658.368652,,,,80,6636.200066,0.307383
swap,18,52814.596680,,,,80,7076.440025,0.330728
swap,19,24116.702148,,,,80,6552.940033,0.337430
swap,20,35239.297852,,,,80,6414.819946,0.302726
swap,21,370757.539062,,,,80,7049.639977,0.354244
swap,22,187295.757812,,,,80,7839.340057,0.344229
swap,23,15031.810791,,,,80,6781.820000,0.363432
swap,24,29660.555176,,,,80,7027.520012,0.379143
swap,25,13928.004883,,,,80,6781.340027,0.445299
swap,26,238261.078125,,,,80,7567.480064,0.411776
swap,27,135985.378906,,,,80,7725.739983,0.429302
swap,28,12740.865479,,,,80,6673.640022,0.307290
swap,29,28097.306152,,,,80,7064.580101,0.318042
swap,30,34818.517578,,,,80,7109.240105,0.295055
swap,31,260660.886719,,,,80,7808.220085,0.351107
swap,32,24827.484863,,,,80,7047.040009,0.326015
swap,33,299642.539062,,,,80,7593.980042,0.351130
swap,34,14026.378906,,,,80,6901.479942,0.325643
swap,35,37104.055664,,,,80,7193.740074,0.325912
swap,36,27714.903809,,,,80,6972.500084,0.296081
swap,37,10641.989990,,,,80,6941.079964,0.311996
swap,38,77014.841797,,,,80,7164.200035,0.308418
swap,39,218273.250000,,,,80,7769.439964,0.321069
swap,40,232904.578125,,,,80,7090.959984,0.316664
swap,41,145774.828125,,,,80,7753.959999,0.312072
swap,42,40941.074219,,,,80,6715.339958,0.327958
swap,43,49251.150391,,,,80,6985.619957,0.367775
swap,44,22296.280273,,,,80,6950.380119,0.342431
swap,45,60316.486328,,,,80,6650.720070,0.317825
swap,46,151765.507812,,,,80,7787.419960,0.305707
swap,47,38239.769531,,,,80,6815.960014,0.304122
swap,48,41015.372070,,,,80,6729.100060,0.311702
swap,49,72734.914062,,,,80,7216.360046,0.333739
swap,50,647005.171875,,,,80,8496.940025,0.311480
swap,51,12477.988770,,,,80,6880.560020,0.317118
swap,52,203641.132812,,,,80,7759.960022,0.315061
swap,53,46039.920898,,,,80,7233.779930,0.329846
swap,54,70925.972656,,,,80,6279.719994,0.338231
swap,55,49889.519531,,,,80,6839.599998,0.297461
swap,56,58896.532227,,,,80,7237.720024,0.304862
swap,57,30911.886719,,,,80,6560.539925,0.320971
swap,58,31288.779297,,,,80,7158.760155,0.329874
swap,59,105563.111328,,,,80,7811.599998,0.323483
swap,60,22779.688477,,,,80,6822.159966,0.318015
swap,1,34356.835938,,,,80,4861.930042,0.352664
swap,2,161321.246094,,,,80,5992.559998,0.361157
swap,3,62086.411133,,,,80,4632.869984,0.380632
swap,4,33129.557617,,,,80,5011.940071,0.354686
swap,5,49539.267578,,,,80,4934.459999,0.390831
swap,6,15756.976074,,,,80,5140.240044,0.338196
swap,7,26626.097656,,,,80,4863.250004,0.306940
swap,8,243380.128906,,,,80,5847.119995,0.283518
swap,9,31159.513184,,,,80,5566.239998,0.310690
swap,10,84721.193359,,,,80,5340.980003,0.333803
swap,11,62492.703125,,,,80,4493.190044,0.325448
swap,12,27148.937012,,,,80,5070.059944,0.337470
swap,13,24512.364746,,,,80,5107.619987,0.346285
swap,14,36111.569336,,,,80,4934.800056,0.340315
swap,15,15398.889404,,,,80,5405.400017,0.310572
swap,16,18450.757812,,,,80,4981.960045,0.277547
swap,17,23367.913574,,,,80,4947.680031,0.306073
swap,18,24941.974121,,,,80,4878.200035,0.288649
swap,19,91819.132812,,,,80,4450.390072,0.294384
swap,20,149376.007812,,,,80,5233.620049,0.294132
swap,21,57928.480469,,,,80,5061.130039,0.349268
swap,22,99208.281250,,,,80,4617.500092,0.354502
swap,23,87116.632812,,,,80,4804.700058,0.346573
swap,24,112264.322266,,,,80,4337.909992,0.347448
swap,25,24344.011719,,,,80,5188.400047,0.343975
swap,26,75389.183594,,,,80,4967.610081,0.352398
swap,27,63959.878906,,,,80,5072.090031,0.357435
swap,28,34582.389648,,,,80,4865.670040,0.352776
swap,29,89174.832031,,,,80,4112.470081,0.338763
swap,30,165413.011719,,,,80,5397.599968,0.302112
swap,31,60393.712891,,,,80,4779.900040,0.305971
swap,32,280883.078125,,,,80,6120.710003,0.346339
swap,33,89918.394531,,,,80,4424.030033,0.289405
swap,34,92375.955078,,,,80,4551.110004,0.300980
swap,35,43737.311523,,,,80,5094.850025,0.297094
swap,36,33845.479492,,,,80,5012.949962,0.305396
swap,37,53908.788086,,,,80,4777.630085,0.284140
swap,38,119837.591797,,,,80,5562.519966,0.298508
swap,39,37967.924805,,,,80,5227.519989,0.281693
swap,40,142555.832031,,,,80,4757.910038,0.319858
swap,41,49550.642578,,,,80,4495.530025,0.280347
swap,42,44529.499023,,,,80,4926.950031,0.305985
swap,43,92620.781250,,,,80,5364.620010,0.294336
swap,44,42149.220703,,,,80,4934.969990,0.290150
swap,45,65588.702148,,,,80,4699.310040,0.299969
swap,46,92309.464844,,,,80,4708.780090,0.306301
swap,47,115495.759766,,,,80,5581.959999,0.302159
swap,48,146743.429688,,,,80,5511.919975,0.286191
swap,49,80094.564453,,,,80,4888.740051,0.288335
swap,50,109033.632812,,,,80,5492.610058,0.306662
swap,51,72628.330078,,,,80,4855.790012,0.316261
swap,52,136577.015625,,,,80,5089.269977,0.296104
swap,53,56629.125977,,,,80,4880.870029,0.270732
swap,54,47188.825195,,,,80,4490.250057,0.343435
swap,55,57714.743164,,,,80,4966.860107,0.289185
swap,56,366756.718750,,,,80,6063.490048,0.307903
swap,57,44117.156250,,,,80,5181.849926,0.324963
swap,58,69047.242188,,,,80,5012.800095,0.316082
swap,59,53779.420898,,,,80,4682.669987,0.303843
swap,60,41895.172852,,,,80,5308.340050,0.306826
swap,1,13102.857178,,,,80,2273.430026,0.293429
swap,2,38439.675781,,,,80,1805.590028,0.287797
swap,3,26235.416504,,,,80,1800.150026,0.277323
swap,4,15582.383057,,,,80,2137.829989,0.302674
swap,5,17583.267090,,,,80,2273.430026,0.269748
swap,6,3031.014771,,,,80,1893.029986,0.310424
swap,7,1812.853607,,,,80,1772.950013,0.304781
swap,8,123.210749,,,,80,1772.950013,0.276494
swap,9,11782.969482,,,,80,1931.679999,0.294409
swap,10,1438.372437,,,,80,1701.830018,0.298718
swap,11,1162.745575,,,,80,1772.950013,0.282164
swap,12,1662.204071,,,,80,1772.550020,0.296728
swap,13,1558.194641,,,,80,2142.470034,0.287905
swap,14,12683.184570,,,,80,1772.950013,0.260942
swap,15,10333.912598,,,,80,2072.550021,0.299216
swap,16,14431.534180,,,,80,2099.750033,0.283265
swap,17,25230.062500,,,,80,1800.150026,0.277768
swap,18,17130.288574,,,,80,1762.070009,0.286097
swap,19,17797.067871,,,,80,1800.150026,0.277068
swap,20,24794.384277,,,,80,2121.110019,0.261554
swap,21,13286.060791,,,,80,1800.150026,0.299499
swap,22,22595.813477,,,,80,1789.270021,0.309597
swap,23,17868.465332,,,,80,2192.230044,0.291260
swap,24,17934.519531,,,,80,1800.150026,0.302206
swap,25,10364.602783,,,,80,2099.750033,0.316471
swap,26,21529.231445,,,,80,2246.230014,0.325666
swap,27,18572.074707,,,,80,1800.150026,0.284605
swap,28,13228.972656,,,,80,1800.150026,0.287852
swap,29,17255.096680,,,,80,1800.150026,0.311553
swap,30,19026.004395,,,,80,2099.750033,0.312223
swap,31,17217.746094,,,,80,2072.550021,0.300577
swap,32,16989.757324,,,,80,1800.150026,0.311741
swap,33,18412.620605,,,,80,1772.950013,0.305623
swap,34,21312.602051,,,,80,2235.350039,0.306085
swap,35,16654.274902,,,,80,2072.550021,0.296971
swap,36,12505.847168,,,,80,2121.110019,0.294564
swap,37,17693.075684,,,,80,2029.030032,0.299935
swap,38,4340.285889,,,,80,2121.110019,0.280443
swap,39,23016.900879,,,,80,2284.310031,0.279050
swap,40,21987.822266,,,,80,1762.070009,0.284749
swap,41,19617.337891,,,,80,2099.750033,0.307439
swap,42,16945.936523,,,,80,1767.510011,0.322261
swap,43,14111.762939,,,,80,2099.750033,0.322643
swap,44,24214.720215,,,,80,1734.470002,0.338449
swap,45,26052.538574,,,,80,2170.070040,0.323903
swap,46,19512.699707,,,,80,2072.150027,0.296130
swap,47,19119.570312,,,,80,1772.550020,0.291785
swap,48,19650.529785,,,,80,1800.150026,0.302017
swap,49,6975.258423,,,,80,2072.150027,0.296812
swap,50,15650.875977,,,,80,2072.150027,0.274563
swap,51,35505.881836,,,,80,2289.750033,0.282942
swap,52,8489.455811,,,,80,1772.550020,0.286644
swap,53,10958.009521,,,,80,2072.150027,0.302155
swap,54,15532.346680,,,,80,2099.750033,0.287584
swap,55,28470.182617,,,,80,1772.550020,0.315054
swap,56,4342.487427,,,,80,2127.350009,0.288133
swap,57,15694.434570,,,,80,1800.150026,0.290738
swap,58,9657.633057,,,,80,2099.750033,0.300749
swap,59,18654.634277,,,,80,1733.100004,0.316855
swap,60,12053.473389,,,,80,2099.750033,0.285954
swap,1,2575.829773,,,,80,1889.890046,0.308087
swap,2,7380.174194,,,,80,1949.330049,0.309466
swap,3,2913.302307,,,,80,1922.130037,0.273274
swap,4,18543.792480,,,,80,2107.890048,0.266115
swap,5,15337.618652,,,,80,2015.010028,0.312966
swap,6,12706.768555,,,,80,1949.330049,0.292890
swap,7,308.542740,,,,80,1949.330049,0.287452
swap,8,962.199768,,,,80,1889.890046,0.296918
swap,9,1552.716980,,,,80,1922.130037,0.290396
swap,10,15484.831543,,,,80,1909.880033,0.277732
swap,11,16203.357910,,,,80,1949.330049,0.281366
swap,12,20793.671387,,,,80,2286.610049,0.279645
swap,13,9128.944824,,,,80,1976.930055,0.285990
swap,14,59466.208984,,,,80,2428.450045,0.284811
swap,15,14462.589844,,,,80,1889.890046,0.282299
swap,16,3831.451050,,,,80,1961.580052,0.285988
swap,17,10524.053955,,,,80,1949.330049,0.276373
swap,18,12249.304199,,,,80,1922.130037,0.310330
swap,19,15224.947998,,,,80,2276.530062,0.283650
swap,20,14983.714844,,,,80,1686.840024,0.272263
swap,21,23219.189941,,,,80,1949.330049,0.305407
swap,22,8404.916016,,,,80,1889.890046,0.298883
swap,23,33745.170898,,,,80,2031.330050,0.299402
swap,24,9891.619141,,,,80,2167.730059,0.298092
swap,25,10843.943115,,,,80,2091.570063,0.286429
swap,26,9197.299805,,,,80,1976.930055,0.301667
swap,27,30423.299316,,,,80,1949.330049,0.275343
swap,28,17889.241211,,,,80,2314.210055,0.267634
swap,29,22220.466309,,,,80,1889.890046,0.294359
swap,30,25910.109375,,,,80,1933.010042,0.275221
swap,31,19763.569336,,,,80,1650.130037,0.304463
swap,32,16245.487305,,,,80,1699.090028,0.293350
swap,33,4784.568481,,,,80,1889.890046,0.304582
swap,34,7316.126343,,,,80,1889.890046,0.282163
swap,35,4983.517700,,,,80,1889.490022,0.277928
swap,36,6899.841064,,,,80,1976.930055,0.275083
swap,37,19830.752930,,,,80,2401.250033,0.295906
swap,38,2686.301147,,,,80,1922.130037,0.293834
swap,39,26304.589844,,,,80,2445.170047,0.281568
swap,40,2275.805359,,,,80,1949.330049,0.278887
swap,41,1893.567139,,,,80,1976.930055,0.288319
swap,42,6609.548706,,,,80,1949.730043,0.387981
swap,43,1119.033905,,,,80,1949.730043,0.311763
swap,44,2961.759033,,,,80,1949.330049,0.278115
swap,45,2234.488708,,,,80,1949.330049,0.291380
swap,46,31318.111328,,,,80,2335.170047,0.266740
swap,47,2746.486023,,,,80,1949.730043,0.277796
swap,48,19372.926758,,,,80,2096.610049,0.269045
swap,49,20169.612793,,,,80,2434.690036,0.296967
swap,50,3545.719238,,,,80,1976.930055,0.272965
swap,51,2960.799133,,,,80,1949.330049,0.291179
swap,52,5040.991943,,,,80,1976.930055,0.316225
swap,53,11647.241699,,,,80,1966.050050,0.271625
swap,54,17406.541016,,,,80,1699.090028,0.303917
swap,55,13192.151367,,,,80,2124.210055,0.283982
swap,56,2343.412170,,,,80,1900.770051,0.295851
swap,57,4236.061157,,,,80,1895.330049,0.277718
swap,58,23719.275391,,,,80,2407.490023,0.287926
swap,59,5625.563965,,,,80,1949.730043,0.294046
swap,60,1315.878784,,,,80,1949.730043,0.302576
swap,1,32156.228027,,,,80,5129.560083,0.305180
swap,2,31736.263184,,,,80,5111.580133,0.300702
swap,3,104040.716797,,,,80,5710.970114,0.291677
swap,4,25651.686523,,,,80,5660.060083,0.303054
swap,5,40742.829102,,,,80,4551.570043,0.317299
swap,6,68644.572266,,,,80,5579.280069,0.304273
swap,7,18992.789551,,,,80,5188.879968,0.327007
swap,8,79705.777344,,,,80,5501.900034,0.305533
swap,9,7164.179199,,,,80,4998.470052,0.397119
swap,10,36576.742188,,,,80,4954.240015,0.346233
swap,11,22783.404785,,,,80,5477.920099,0.401854
swap,12,30293.593750,,,,80,5370.660089,0.361834
swap,13,19294.113770,,,,80,4925.280084,0.351979
swap,14,12624.791748,,,,80,5132.660028,0.338264
swap,15,6173.511230,,,,80,5004.680063,0.388561
swap,16,9061.668457,,,,80,5058.900140,0.327870
swap,17,18281.398438,,,,80,5118.100137,0.312166
swap,18,67332.875000,,,,80,5570.200021,0.286792
swap,19,9898.023926,,,,80,5144.000032,0.340748
swap,20,57027.349609,,,,80,5242.500070,0.295400
swap,21,11407.690674,,,,80,4808.330114,0.334083
swap,22,50657.143555,,,,80,5241.260034,0.299031
swap,23,7894.060913,,,,80,5086.520074,0.293943
swap,24,27223.318359,,,,80,5408.920129,0.307368
swap,25,37490.241211,,,,80,5373.500055,0.319918
swap,26,7415.872314,,,,80,4943.640100,0.324324
swap,27,23709.834473,,,,80,5180.120111,0.323925
swap,28,3145.804016,,,,80,5044.800104,0.311222
swap,29,36607.434570,,,,80,5285.300043,0.314912
swap,30,68656.318359,,,,80,5638.350103,0.299049
swap,31,34721.171875,,,,80,5275.440088,0.307382
swap,32,16770.215820,,,,80,4767.140100,0.307521
swap,33,9577.478271,,,,80,5217.720056,0.336602
swap,34,9240.282959,,,,80,4796.300089,0.331245
swap,35,104256.716797,,,,80,5299.580057,0.294989
swap,36,22169.490723,,,,80,4876.630079,0.380137
swap,37,6178.003052,,,,80,4955.460046,0.358299
swap,38,43479.310547,,,,80,5350.300180,0.351528
swap,39,11617.197754,,,,80,5247.090109,0.310634
swap,40,78215.042969,,,,80,5714.340051,0.348868
swap,41,29279.123047,,,,80,4661.800104,0.341986
swap,42,20977.277344,,,,80,4983.090078,0.329483
swap,43,70582.554688,,,,80,5599.310156,0.291736
swap,44,70135.171875,,,,80,5522.800089,0.320771
swap,45,32037.818359,,,,80,4870.880121,0.317611
swap,46,7953.199951,,,,80,4948.420007,0.344078
swap,47,14509.025391,,,,80,5101.220056,0.345840
swap,48,12425.788086,,,,80,5133.280054,0.348828
swap,49,59888.841797,,,,80,5644.760080,0.299008
swap,50,18483.404785,,,,80,5228.320032,0.371504
swap,51,11484.445312,,,,80,5172.550009,0.358027
swap,52,14159.321289,,,,80,5247.260095,0.360127
swap,53,20728.654785,,,,80,4759.010107,0.366089
swap,54,16279.237793,,,,80,4932.170004,0.370774
swap,55,16340.621338,,,,80,5280.480035,0.352212
swap,56,51109.954102,,,,80,5345.540140,0.362432
swap,57,57257.711914,,,,80,5343.120050,0.380524
swap,58,14141.068848,,,,80,5001.600000,0.368066
swap,59,14810.821289,,,,80,5207.980074,0.325098
swap,60,33879.233398,,,,80,5105.930059,0.388861
swap,1,27359.868652,,,,80,4455.160193,0.359381
swap,2,248942.105469,,,,80,5657.100150,0.353397
swap,3,8429.175049,,,,80,4551.160117,0.337952
swap,4,84430.966797,,,,80,4826.120154,0.326065
swap,5,62884.624023,,,,80,4958.480063,0.329429
swap,6,94530.296875,,,,80,5128.279975,0.334151
swap,7,153064.613281,,,,80,5065.420142,0.358336
swap,8,142490.222656,,,,80,5058.320197,0.347142
swap,9,48038.306641,,,,80,4836.619925,0.326497
swap,10,23490.643066,,,,80,4381.460059,0.340559
swap,11,118010.130859,,,,80,5299.720160,0.328630
swap,12,75217.595703,,,,80,4801.500128,0.301299
swap,13,68785.523438,,,,80,4898.800162,0.339692
swap,14,46155.457031,,,,80,4491.280112,0.354813
swap,15,83165.498047,,,,80,4999.680136,0.301763
swap,16,32588.146484,,,,80,4653.960044,0.315304
swap,17,44332.471680,,,,80,4726.060019,0.296467
swap,18,40018.951172,,,,80,5005.440253,0.300372
swap,19,117952.119141,,,,80,5252.980216,0.307559
swap,20,64558.485352,,,,80,4822.300131,0.285838
swap,21,39791.260742,,,,80,4873.840109,0.306366
swap,22,18253.123047,,,,80,4355.680014,0.300521
swap,23,29891.522949,,,,80,4766.740058,0.281223
swap,24,19167.012207,,,,80,4475.680075,0.304336
swap,25,531398.156250,,,,80,5776.360165,0.280758
swap,26,35712.729492,,,,80,4313.540122,0.300454
swap,27,34665.593750,,,,80,4939.320181,0.292431
swap,28,93668.900391,,,,80,4812.860083,0.269912
swap,29,104890.767578,,,,80,5264.380103,0.308138
swap,30,19812.835938,,,,80,4568.480063,0.444655
swap,31,31829.721680,,,,80,4712.540091,0.613938
swap,32,22723.437500,,,,80,4406.740103,0.605910
swap,33,389209.765625,,,,80,5771.280158,0.681507
swap,34,26539.044922,,,,80,4715.300192,0.477374
swap,35,53586.417969,,,,80,4710.200049,0.392633
swap,36,37936.116211,,,,80,4997.620078,0.366559
swap,37,61757.695312,,,,80,4721.780066,0.364447
swap,38,45623.601562,,,,80,4702.800147,0.351016
swap,39,41883.541016,,,,80,4714.200156,0.340618
swap,40,52414.866211,,,,80,4939.700232,0.333165
swap,41,12521.793457,,,,80,4353.820151,0.332645
swap,42,40423.789062,,,,80,4411.320212,0.350909
swap,43,36879.771484,,,,80,4969.240073,0.387434
swap,44,66214.943359,,,,80,5041.340125,0.376666
swap,45,36111.240234,,,,80,3984.500205,0.498381
swap,46,20500.615234,,,,80,4301.140189,0.373610
swap,47,20984.511230,,,,80,4420.900199,0.359977
swap,48,19476.572266,,,,80,4298.380149,0.332175
swap,49,50196.678711,,,,80,4571.980216,0.329767
swap,50,18331.379883,,,,80,4594.120230,0.409053
swap,51,34044.988281,,,,80,4727.780051,0.389705
swap,52,88238.281250,,,,80,4808.200125,0.393888
swap,53,123662.244141,,,,80,4583.860114,0.503301
swap,54,20567.216309,,,,80,4497.580268,0.393166
swap,55,26569.659668,,,,80,4759.400015,0.367585
swap,56,26672.799316,,,,80,4538.720145,0.363770
swap,57,60528.120117,,,,80,5398.020072,0.338171
swap,58,33653.397949,,,,80,4947.140219,0.360011
swap,59,107885.029297,,,,80,5333.340094,0.342544
swap,60,29209.237305,,,,80,4504.020072,0.355512
swap,1,11721.233643,,,,80,3146.280121,0.398917
swap,2,150418.082031,,,,80,4132.720005,0.559093
swap,3,14357.443848,,,,80,3317.660065,0.443639
swap,4,85798.806641,,,,80,3812.600132,0.373241
swap,5,14258.465088,,,,80,3165.840042,0.379117
swap,6,132941.402344,,,,80,4046.080143,0.343562
swap,7,28827.968750,,,,80,3391.800079,0.362819
swap,8,31460.672363,,,,80,3665.540192,0.341316
swap,9,167330.390625,,,,80,3597.700073,0.359560
swap,10,34908.401367,,,,80,3579.600037,0.385302
swap,11,23077.548340,,,,80,3784.160034,0.357188
swap,12,10036.087891,,,,80,3326.780060,0.354081
swap,13,15081.947510,,,,80,2792.460052,0.412295
swap,14,38634.632812,,,,80,3800.120087,0.390154
swap,15,22960.211426,,,,80,3551.820007,0.391304
swap,16,36366.751953,,,,80,3385.460083,0.375207
swap,17,23770.282227,,,,80,3733.340118,0.411407
swap,18,34589.663086,,,,80,3789.200058,0.409553
swap,19,59271.261719,,,,80,4192.420139,0.372000
swap,20,18293.037598,,,,80,3486.560028,0.403720
swap,21,13255.632568,,,,80,3212.180084,0.418674
swap,22,24298.005859,,,,80,3581.840057,0.429429
swap,23,24715.333008,,,,80,3361.680054,0.404687
swap,24,33936.390625,,,,80,3471.060059,0.398683
swap,25,19998.742188,,,,80,3396.440063,0.350529
swap,26,11276.932861,,,,80,3197.640076,0.369585
swap,27,21005.247559,,,,80,2828.740082,0.452212
swap,28,54213.708008,,,,80,3920.540100,0.571800
swap,29,25638.432129,,,,80,3332.500046,0.502707
swap,30,15063.692139,,,,80,3477.300049,0.357666
swap,31,40614.465820,,,,80,3316.380127,0.374617
swap,32,32195.983398,,,,80,3300.100159,0.514226
swap,33,16675.935059,,,,80,3458.040070,0.407858
swap,34,16675.916504,,,,80,3386.780182,0.375486
swap,35,29750.776367,,,,80,3406.120056,0.376912
swap,36,20149.499512,,,,80,3372.200104,0.433961
swap,37,33141.985352,,,,80,3880.560150,0.338494
swap,38,18140.014648,,,,80,3106.540100,0.394845
swap,39,174775.468750,,,,80,4334.720097,0.335824
swap,40,11932.128418,,,,80,2957.440033,0.341817
swap,41,80774.742188,,,,80,4010.300079,0.382954
swap,42,26600.736328,,,,80,3530.140045,0.499399
swap,43,21328.634277,,,,80,3467.420166,0.400665
swap,44,8817.655273,,,,80,3244.040100,0.365044
swap,45,30560.078613,,,,80,3672.460159,0.478537
swap,46,20761.754883,,,,80,3673.800049,0.402884
swap,47,22685.527832,,,,80,3404.880066,0.361072
swap,48,74090.105469,,,,80,3251.440098,0.522948
swap,49,6486.038818,,,,80,3224.300049,0.430962
swap,50,113345.498047,,,,80,3806.619999,0.352970
swap,51,44426.863281,,,,80,3134.200138,0.314118
swap,52,72166.951172,,,,80,3715.020054,0.329227
swap,53,23103.530273,,,,80,3405.200165,0.359991
swap,54,25734.640625,,,,80,3256.460083,0.311677
swap,55,36394.080078,,,,80,3502.360107,0.370322
swap,56,15701.620361,,,,80,3004.540070,0.364191
swap,57,15435.358887,,,,80,3260.720093,0.305587
swap,58,21626.678223,,,,80,3389.960022,0.360603
swap,59,12393.362549,,,,80,3283.640106,0.378101
swap,60,9931.246826,,,,80,3072.620087,0.355925
swap,1,4647311.000000,,,,80,8043.429925,0.313443
swap,2,35358449.000000,,,,80,8859.169933,0.296617
swap,3,8097402.250000,,,,80,8091.289970,0.300143
swap,4,11113398.750000,,,,80,8393.169928,0.318293
swap,5,13004985.250000,,,,80,8956.629950,0.288494
swap,6,8881390.500000,,,,80,8203.889975,0.312815
swap,7,9880620.500000,,,,80,9109.969930,0.292030
swap,8,35830666.000000,,,,80,8154.169963,0.304986
swap,9,28818283.000000,,,,80,7865.709970,0.279272
swap,10,45169038.000000,,,,80,8026.389950,0.296758
swap,11,28900813.000000,,,,80,8154.429967,0.363750
swap,12,27677955.000000,,,,80,8151.249976,0.325017
swap,13,21283095.500000,,,,80,8135.149949,0.363280
swap,14,5484116.500000,,,,80,10257.209995,0.344304
swap,15,27778931.500000,,,,80,7281.149916,0.328977
swap,16,20389230.500000,,,,80,8151.969961,0.314536
swap,17,17195687.500000,,,,80,7283.729907,0.291621
swap,18,12962259.500000,,,,80,8132.689995,0.319709
swap,19,45109600.000000,,,,80,8222.029944,0.291618
swap,20,48057959.000000,,,,80,8083.509991,0.313447
swap,21,9291751.000000,,,,80,7294.709975,0.305258
swap,22,43951973.000000,,,,80,8864.149931,0.296882
swap,23,34380075.000000,,,,80,7435.489954,0.343698
swap,24,53475183.000000,,,,80,7267.929992,0.283409
swap,25,5015519.750000,,,,80,9040.949984,0.328564
swap,26,8645675.000000,,,,80,8227.009960,0.347488
swap,27,4926259.125000,,,,80,8121.589964,0.308588
swap,28,21225478.000000,,,,80,8099.829964,0.288417
swap,29,15086186.750000,,,,80,8091.869932,0.305927
swap,30,103578474.000000,,,,80,7723.629954,0.265861
swap,31,23798708.000000,,,,80,8988.609957,0.287826
swap,32,39047573.000000,,,,80,8994.509917,0.311826
swap,33,8932820.250000,,,,80,8048.189955,0.283851
swap,34,18049476.000000,,,,80,9108.649942,0.273875
swap,35,81891252.000000,,,,80,7982.409927,0.326599
swap,36,5270827.375000,,,,80,8962.949959,0.293997
swap,37,43303673.000000,,,,80,8048.189948,0.277421
swap,38,16399352.250000,,,,80,7311.029963,0.373162
swap,39,5013563.500000,,,,80,8069.529982,0.346931
swap,40,27985786.500000,,,,80,8640.929967,0.291596
swap,41,17410675.500000,,,,80,8923.989956,0.293375
swap,42,26084499.000000,,,,80,8450.249973,0.306610
swap,43,26742008.500000,,,,80,8121.589966,0.288550
swap,44,12760380.500000,,,,80,9075.909962,0.297338
swap,45,15676613.000000,,,,80,8227.429955,0.259310
swap,46,4959255.500000,,,,80,7381.749949,0.281233
swap,47,15091004.500000,,,,80,7351.789980,0.279057
swap,48,26002788.000000,,,,80,8127.449966,0.317776
swap,49,88235160.000000,,,,80,7947.509923,0.297851
swap,50,53988826.000000,,,,80,8018.229920,0.285407
swap,51,19450764.500000,,,,80,8113.429959,0.302352
swap,52,17351512.500000,,,,80,7210.349949,0.274461
swap,53,24475765.500000,,,,80,7289.689971,0.300832
swap,54,34866233.000000,,,,80,8051.109934,0.312120
swap,55,37072775.000000,,,,80,8273.669977,0.277827
swap,56,8642345.000000,,,,80,8069.909944,0.291950
swap,57,27196307.500000,,,,80,8148.789961,0.294326
swap,58,4776655.000000,,,,80,8088.489963,0.285686
swap,59,37575657.000000,,,,80,8138.369960,0.319017
swap,60,4598686.625000,,,,80,8086.229985,0.299625
swap,1,103453634.000000,,,,80,5935.910031,0.346637
swap,2,109046582.000000,,,,80,6940.909962,0.295519
swap,3,34670844.000000,,,,80,7247.250058,0.269737
swap,4,10406189.750000,,,,80,9303.070012,0.277010
swap,5,54668653.000000,,,,80,11176.849942,0.245920
swap,6,101933008.000000,,,,80,5111.389981,0.257346
swap,7,37894789.000000,,,,80,9424.009953,0.301529
swap,8,5770949.750000,,,,80,7718.850059,0.256918
swap,9,41593182.000000,,,,80,8565.769955,0.278211
swap,10,100401638.000000,,,,80,7764.709910,0.356273
