cell_name,site_id,x_um,y_um,physical_cell_name,cell_type
$abc$155330$auto$blifparse.cc:396:parse_blif$155369,70585,5.460000038146973,445.6400146484375,T0Y40__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$auto$hilomap.cc:40:hilomap_worker$154905,80235,488.4599914550781,497.32000732421875,T17Y45__R1_CONB_0,sky130_fd_sc_hd__conb_1
$auto$hilomap.cc:40:hilomap_worker$164313,78528,512.8400268554688,489.1600036621094,T18Y44__R2_CONB_0,sky130_fd_sc_hd__conb_1
$auto$hilomap.cc:48:hilomap_worker$154903,78496,488.4599914550781,491.8800048828125,T17Y44__R3_CONB_0,sky130_fd_sc_hd__conb_1
$abc$155330$auto$blifparse.cc:396:parse_blif$155367,39274,253.86000061035156,249.8000030517578,T9Y22__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155368,78377,421.29998779296875,489.1600036621094,T15Y44__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$auto$insbuf.cc:97:execute$164235,42733,235.0,266.1199951171875,T8Y24__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164236,35690,232.6999969482422,225.32000732421875,T8Y20__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164237,42795,260.29998779296875,268.8399963378906,T9Y24__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164238,108050,262.6000061035156,668.6799926757812,T9Y61__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164239,44546,262.6000061035156,277.0,T9Y25__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164240,42746,232.6999969482422,268.8399963378906,T8Y24__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164241,106276,235.4600067138672,665.9600219726562,T8Y60__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164242,39205,235.0,244.36000061035156,T8Y22__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164243,109778,232.6999969482422,682.280029296875,T8Y62__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164244,39218,232.6999969482422,247.0800018310547,T8Y22__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164245,37454,232.6999969482422,236.1999969482422,T8Y21__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164246,41031,260.29998779296875,257.9599914550781,T9Y23__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164247,108040,235.4600067138672,676.8400268554688,T8Y61__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164248,39244,235.4600067138672,252.52000427246094,T8Y22__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164249,109804,235.4600067138672,687.719970703125,T8Y62__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164260,33926,232.6999969482422,214.44000244140625,T8Y19__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164261,35677,235.0,222.60000610351562,T8Y20__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164262,44510,232.6999969482422,279.7200012207031,T8Y25__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164263,44497,235.0,277.0,T8Y25__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164264,106237,235.0,657.7999877929688,T8Y60__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164265,106250,232.6999969482422,660.52001953125,T8Y60__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164266,111542,232.6999969482422,693.1599731445312,T8Y63__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164267,113293,235.0,701.3200073242188,T8Y64__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164268,33952,235.4600067138672,219.8800048828125,T8Y19__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164269,35716,235.4600067138672,230.75999450683594,T8Y20__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164270,33913,235.0,211.72000122070312,T8Y19__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164271,35726,262.6000061035156,222.60000610351562,T9Y20__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164272,37529,263.05999755859375,241.63999938964844,T9Y21__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164273,39293,263.05999755859375,252.52000427246094,T9Y22__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164274,39254,262.6000061035156,244.36000061035156,T9Y22__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164275,34001,263.05999755859375,219.8800048828125,T9Y19__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164276,35739,260.29998779296875,225.32000732421875,T9Y20__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164277,37490,262.6000061035156,233.47999572753906,T9Y21__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164278,37503,260.29998779296875,236.1999969482422,T9Y21__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164279,39267,260.29998779296875,247.0800018310547,T9Y22__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164280,76778,511.4599914550781,481.0,T18Y43__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164281,44559,260.29998779296875,279.7200012207031,T9Y25__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164282,78503,511.0,483.7200012207031,T18Y44__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164283,80306,511.4599914550781,502.760009765625,T18Y45__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164284,106325,263.05999755859375,665.9600219726562,T9Y60__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164285,111591,260.29998779296875,693.1599731445312,T9Y63__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164286,111617,263.05999755859375,698.5999755859375,T9Y63__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164287,113342,262.6000061035156,701.3200073242188,T9Y64__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164288,113306,232.6999969482422,704.0399780273438,T8Y64__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164289,113332,235.4600067138672,709.47998046875,T8Y64__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164290,115057,235.0,712.2000122070312,T8Y65__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164291,113355,260.29998779296875,704.0399780273438,T9Y64__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164292,111568,235.4600067138672,698.5999755859375,T8Y63__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164293,109814,262.6000061035156,679.5599975585938,T9Y62__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164294,109853,263.05999755859375,687.719970703125,T9Y62__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164295,109827,260.29998779296875,682.280029296875,T9Y62__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164296,111578,262.6000061035156,690.4400024414062,T9Y63__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164297,82031,511.0,505.4800109863281,T18Y46__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164298,108001,235.0,668.6799926757812,T8Y61__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164299,108089,263.05999755859375,676.8400268554688,T9Y61__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164300,41008,235.4600067138672,263.3999938964844,T8Y23__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164301,108063,260.29998779296875,671.4000244140625,T9Y61__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164302,37480,235.4600067138672,241.63999938964844,T8Y21__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164303,42782,262.6000061035156,266.1199951171875,T9Y24__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164304,109765,235.0,679.5599975585938,T8Y62__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164305,37441,235.0,233.47999572753906,T8Y21__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164306,40969,235.0,255.24000549316406,T8Y23__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164307,42772,235.4600067138672,274.2799987792969,T8Y24__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164308,40982,232.6999969482422,257.9599914550781,T8Y23__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164309,41018,262.6000061035156,255.24000549316406,T9Y23__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164310,111529,235.0,690.4400024414062,T8Y63__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$164311,108014,232.6999969482422,671.4000244140625,T8Y61__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$abc$155330$auto$blifparse.cc:396:parse_blif$155331,83865,531.7000122070312,521.7999877929688,T19Y47__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155332,83864,529.8599853515625,521.7999877929688,T19Y47__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155333,83794,509.1600036621094,516.3599853515625,T18Y47__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155334,73223,506.8599853515625,453.79998779296875,T18Y41__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155335,69704,504.1000061035156,434.760009765625,T18Y39__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155336,73231,502.260009765625,456.5199890136719,T18Y41__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155337,85558,509.1600036621094,527.239990234375,T18Y48__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155338,80266,509.1600036621094,494.6000061035156,T18Y45__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155339,78524,504.1000061035156,489.1600036621094,T18Y44__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155340,71459,506.8599853515625,442.9200134277344,T18Y40__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155341,80336,529.8599853515625,500.0400085449219,T19Y45__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155342,82101,531.7000122070312,510.9200134277344,T19Y46__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155343,76702,479.260009765625,475.55999755859375,T17Y43__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155344,73161,481.55999755859375,451.0799865722656,T17Y41__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155345,74974,509.1600036621094,461.9599914550781,T18Y42__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155346,78551,536.760009765625,483.7200012207031,T19Y44__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155347,85579,502.260009765625,532.6799926757812,T18Y48__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155348,75023,536.760009765625,461.9599914550781,T19Y42__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155349,74938,479.260009765625,464.67999267578125,T17Y42__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155350,76710,474.6600036621094,478.2799987792969,T17Y43__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155351,71467,502.260009765625,445.6400146484375,T18Y40__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155352,74946,474.6600036621094,467.3999938964844,T17Y42__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155353,73280,529.8599853515625,456.5199890136719,T19Y41__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155354,69703,502.260009765625,434.760009765625,T18Y39__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155355,80287,502.260009765625,500.0400085449219,T18Y45__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155356,71419,476.5,445.6400146484375,T17Y40__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155357,73182,474.6600036621094,456.5199890136719,T17Y41__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155358,69654,474.6600036621094,434.760009765625,T17Y39__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155359,73183,476.5,456.5199890136719,T17Y41__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155360,83913,557.4600219726562,521.7999877929688,T20Y47__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155361,78466,479.260009765625,486.44000244140625,T17Y44__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155362,80315,536.760009765625,494.6000061035156,T19Y45__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155363,74947,476.5,467.3999938964844,T17Y42__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155364,76738,509.1600036621094,472.8399963378906,T18Y43__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155365,74996,504.1000061035156,467.3999938964844,T18Y42__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155366,75036,534.4600219726562,464.67999267578125,T19Y42__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155370,80288,504.1000061035156,500.0400085449219,T18Y45__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155371,78435,465.4599914550781,489.1600036621094,T16Y44__R2_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155372,74956,493.05999755859375,467.3999938964844,T17Y42__R2_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155373,76718,488.4599914550781,478.2799987792969,T17Y43__R2_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155374,78433,460.8599853515625,489.1600036621094,T16Y44__R2_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155375,74931,493.05999755859375,461.9599914550781,T17Y42__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155376,80223,493.05999755859375,494.6000061035156,T17Y45__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155377,80302,502.260009765625,502.760009765625,T18Y45__R3_NAND_0,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155378,78436,467.760009765625,489.1600036621094,T16Y44__R2_OR_3,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155379,78483,490.760009765625,489.1600036621094,T17Y44__R2_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155380,78411,467.760009765625,483.7200012207031,T16Y44__R0_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155381,78485,495.3599853515625,489.1600036621094,T17Y44__R2_OR_3,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155382,80303,504.55999755859375,502.760009765625,T18Y45__R3_NAND_1,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155383,78458,490.760009765625,483.7200012207031,T17Y44__R0_NAND_4,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155384,80277,502.260009765625,497.32000732421875,T18Y45__R1_NAND_0,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155385,82042,504.55999755859375,508.20001220703125,T18Y46__R1_NAND_1,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155386,82041,502.260009765625,508.20001220703125,T18Y46__R1_NAND_0,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155387,76697,497.6600036621094,472.8399963378906,T17Y43__R0_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155388,76696,495.3599853515625,472.8399963378906,T17Y43__R0_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155389,80246,488.4599914550781,500.0400085449219,T17Y45__R2_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155390,85522,479.260009765625,529.9600219726562,T17Y48__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155391,82011,490.760009765625,510.9200134277344,T17Y46__R2_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155392,81938,465.4599914550781,505.4800109863281,T16Y46__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155393,78459,493.05999755859375,483.7200012207031,T17Y44__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155394,82003,476.5,510.9200134277344,T17Y46__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155395,74955,490.760009765625,467.3999938964844,T17Y42__R2_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155396,83778,497.6600036621094,521.7999877929688,T17Y47__R2_OR_4,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155397,83823,516.0599975585938,521.7999877929688,T18Y47__R2_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155398,85517,497.6600036621094,527.239990234375,T17Y48__R0_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155399,80224,495.3599853515625,494.6000061035156,T17Y45__R0_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155400,82014,497.6600036621094,510.9200134277344,T17Y46__R2_OR_4,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155401,82054,508.239990234375,510.9200134277344,T18Y46__R2_NAND_1,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155402,83751,493.05999755859375,516.3599853515625,T17Y47__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155403,83776,493.05999755859375,521.7999877929688,T17Y47__R2_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155404,87322,509.1600036621094,538.1199951171875,T18Y49__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155405,83775,490.760009765625,521.7999877929688,T17Y47__R2_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155406,82043,506.8599853515625,508.20001220703125,T18Y46__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155407,82012,493.05999755859375,510.9200134277344,T17Y46__R2_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155408,83807,506.8599853515625,519.0800170898438,T18Y47__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155409,78482,488.4599914550781,489.1600036621094,T17Y44__R2_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155410,76751,506.8599853515625,475.55999755859375,T18Y43__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155411,83752,495.3599853515625,516.3599853515625,T17Y47__R0_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155412,85516,495.3599853515625,527.239990234375,T17Y48__R0_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155413,83816,504.1000061035156,521.7999877929688,T18Y47__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155414,78410,465.4599914550781,483.7200012207031,T16Y44__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155415,109834,253.86000061035156,685.0,T9Y62__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155416,81988,495.3599853515625,505.4800109863281,T17Y46__R0_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155417,82002,474.6600036621094,510.9200134277344,T17Y46__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155418,90678,397.8399963378906,565.3200073242188,T14Y51__R2_NAND_1,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155419,76719,490.760009765625,478.2799987792969,T17Y43__R2_OR_1,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155420,78538,502.260009765625,491.8800048828125,T18Y44__R3_NAND_0,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155421,80222,490.760009765625,494.6000061035156,T17Y45__R0_NAND_4,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155422,83753,497.6600036621094,516.3599853515625,T17Y47__R0_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155423,78461,497.6600036621094,483.7200012207031,T17Y44__R0_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155424,83745,481.55999755859375,516.3599853515625,T17Y47__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155425,83800,520.6599731445312,516.3599853515625,T18Y47__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155426,82100,529.8599853515625,510.9200134277344,T19Y46__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155427,83777,495.3599853515625,521.7999877929688,T17Y47__R2_OR_3,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155428,85515,493.05999755859375,527.239990234375,T17Y48__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155429,85580,504.1000061035156,532.6799926757812,T18Y48__R2_INV_1,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155430,76720,493.05999755859375,478.2799987792969,T17Y43__R2_OR_2,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155431,74995,502.260009765625,467.3999938964844,T18Y42__R2_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155432,82059,516.0599975585938,510.9200134277344,T18Y46__R2_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155433,80328,534.4600219726562,497.32000732421875,T19Y45__R1_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155434,76695,493.05999755859375,472.8399963378906,T17Y43__R0_OR_0,sky130_fd_sc_hd__or2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155435,74925,481.55999755859375,461.9599914550781,T17Y42__R0_INV_0,sky130_fd_sc_hd__clkinv_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155436,76693,488.4599914550781,472.8399963378906,T17Y43__R0_NAND_3,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155437,78457,488.4599914550781,483.7200012207031,T17Y44__R0_NAND_3,sky130_fd_sc_hd__nand2_2
$abc$155330$auto$blifparse.cc:396:parse_blif$155438,78484,493.05999755859375,489.1600036621094,T17Y44__R2_OR_2,sky130_fd_sc_hd__or2_2
