cell_name,cell_type,port,net_bit,net_name,direction
$abc$2096$auto$blifparse.cc:396:parse_blif$2462,sky130_fd_sc_hd__or2_2,X,486,$abc$2096$new_n421,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2463,sky130_fd_sc_hd__or2_2,A,120,out_36,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2463,sky130_fd_sc_hd__or2_2,B,486,$abc$2096$new_n421,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2463,sky130_fd_sc_hd__or2_2,X,487,$abc$2096$new_n422,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2464,sky130_fd_sc_hd__or2_2,A,121,out_37,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2464,sky130_fd_sc_hd__or2_2,B,487,$abc$2096$new_n422,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2464,sky130_fd_sc_hd__or2_2,X,488,$abc$2096$new_n423,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2465,sky130_fd_sc_hd__clkinv_2,A,488,$abc$2096$new_n423,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2465,sky130_fd_sc_hd__clkinv_2,Y,123,out_39,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2466,sky130_fd_sc_hd__or2_2,A,459,$abc$2096$new_n393,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2466,sky130_fd_sc_hd__or2_2,B,463,$abc$2096$new_n397,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2466,sky130_fd_sc_hd__or2_2,X,489,$abc$2096$new_n425,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2467,sky130_fd_sc_hd__or2_2,A,413,$abc$2096$new_n346,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2467,sky130_fd_sc_hd__or2_2,B,448,$abc$2096$new_n382,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2467,sky130_fd_sc_hd__or2_2,X,490,$abc$2096$new_n426,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2468,sky130_fd_sc_hd__nand2_2,A,407,$abc$2096$new_n340,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2468,sky130_fd_sc_hd__nand2_2,B,446,$abc$2096$new_n380,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2468,sky130_fd_sc_hd__nand2_2,Y,491,$abc$2096$new_n427,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2469,sky130_fd_sc_hd__clkinv_2,A,491,$abc$2096$new_n427,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2469,sky130_fd_sc_hd__clkinv_2,Y,492,$abc$2096$new_n428,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2470,sky130_fd_sc_hd__nand2_2,A,242,$abc$2096$new_n170,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2470,sky130_fd_sc_hd__nand2_2,B,447,$abc$2096$new_n381,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2470,sky130_fd_sc_hd__nand2_2,Y,493,$abc$2096$new_n429,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2471,sky130_fd_sc_hd__or2_2,A,492,$abc$2096$new_n428,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2471,sky130_fd_sc_hd__or2_2,B,493,$abc$2096$new_n429,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2471,sky130_fd_sc_hd__or2_2,X,494,$abc$2096$new_n430,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2472,sky130_fd_sc_hd__clkinv_2,A,494,$abc$2096$new_n430,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2472,sky130_fd_sc_hd__clkinv_2,Y,495,$abc$2096$new_n431,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2473,sky130_fd_sc_hd__nand2_2,A,490,$abc$2096$new_n426,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2473,sky130_fd_sc_hd__nand2_2,B,495,$abc$2096$new_n431,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2473,sky130_fd_sc_hd__nand2_2,Y,496,$abc$2096$new_n432,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2474,sky130_fd_sc_hd__nand2_2,A,66,oeb_22,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2474,sky130_fd_sc_hd__nand2_2,B,241,$abc$2096$new_n169,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2474,sky130_fd_sc_hd__nand2_2,Y,497,$abc$2096$new_n433,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2475,sky130_fd_sc_hd__nand2_2,A,496,$abc$2096$new_n432,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2475,sky130_fd_sc_hd__nand2_2,B,497,$abc$2096$new_n433,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2475,sky130_fd_sc_hd__nand2_2,Y,498,$abc$2096$new_n434,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2476,sky130_fd_sc_hd__or2_2,A,250,$abc$2096$new_n178,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2476,sky130_fd_sc_hd__or2_2,B,498,$abc$2096$new_n434,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2476,sky130_fd_sc_hd__or2_2,X,499,$abc$2096$new_n435,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2477,sky130_fd_sc_hd__nand2_2,A,489,$abc$2096$new_n425,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2477,sky130_fd_sc_hd__nand2_2,B,499,$abc$2096$new_n435,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2477,sky130_fd_sc_hd__nand2_2,Y,500,$abc$2096$new_n436,output
$abc$2096$auto$blifparse.cc:396:parse_blif$2478,sky130_fd_sc_hd__clkinv_2,A,500,$abc$2096$new_n436,input
$abc$2096$auto$blifparse.cc:396:parse_blif$2478,sky130_fd_sc_hd__clkinv_2,Y,122,out_38,output
$auto$hilomap.cc:40:hilomap_worker$2060,sky130_fd_sc_hd__conb_1,HI,44,oeb_0,output
$auto$hilomap.cc:40:hilomap_worker$2547,sky130_fd_sc_hd__conb_1,HI,501,$auto$hilomap.cc:39:hilomap_worker$2546,output
$auto$hilomap.cc:48:hilomap_worker$2058,sky130_fd_sc_hd__conb_1,LO,66,oeb_22,output
$auto$insbuf.cc:97:execute$2479,sky130_fd_sc_hd__clkbuf_4,A,107,out_23,input
$auto$insbuf.cc:97:execute$2479,sky130_fd_sc_hd__clkbuf_4,Y,502,$flatten\A.\counter_inst.$auto$alumacc.cc:495:replace_alu$124.X,output
$auto$insbuf.cc:97:execute$2480,sky130_fd_sc_hd__clkbuf_4,A,108,out_24,input
$auto$insbuf.cc:97:execute$2480,sky130_fd_sc_hd__clkbuf_4,Y,503,$flatten\A.\counter_inst.$auto$alumacc.cc:495:replace_alu$124.X,output
$auto$insbuf.cc:97:execute$2481,sky130_fd_sc_hd__clkbuf_4,A,109,out_25,input
$auto$insbuf.cc:97:execute$2481,sky130_fd_sc_hd__clkbuf_4,Y,504,$flatten\A.\counter_inst.$auto$alumacc.cc:495:replace_alu$124.X,output
$auto$insbuf.cc:97:execute$2482,sky130_fd_sc_hd__clkbuf_4,A,110,out_26,input
$auto$insbuf.cc:97:execute$2482,sky130_fd_sc_hd__clkbuf_4,Y,505,$flatten\A.\gray_inst.$auto$alumacc.cc:495:replace_alu$127.X,output
$auto$insbuf.cc:97:execute$2483,sky130_fd_sc_hd__clkbuf_4,A,125,A.gray_inst.binary_count,input
$auto$insbuf.cc:97:execute$2483,sky130_fd_sc_hd__clkbuf_4,Y,506,$flatten\A.\gray_inst.$auto$alumacc.cc:495:replace_alu$127.X,output
$auto$insbuf.cc:97:execute$2484,sky130_fd_sc_hd__clkbuf_4,A,168,A.gray_inst.binary_count,input
$auto$insbuf.cc:97:execute$2484,sky130_fd_sc_hd__clkbuf_4,Y,507,$flatten\A.\gray_inst.$auto$alumacc.cc:495:replace_alu$127.X,output
$auto$insbuf.cc:97:execute$2485,sky130_fd_sc_hd__clkbuf_4,A,110,out_26,input
$auto$insbuf.cc:97:execute$2485,sky130_fd_sc_hd__clkbuf_4,Y,508,A.gray_inst.binary_count,output
$auto$insbuf.cc:97:execute$2486,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2486,sky130_fd_sc_hd__clkbuf_4,Y,45,oeb_1,output
$auto$insbuf.cc:97:execute$2487,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2487,sky130_fd_sc_hd__clkbuf_4,Y,54,oeb_10,output
$auto$insbuf.cc:97:execute$2488,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2488,sky130_fd_sc_hd__clkbuf_4,Y,55,oeb_11,output
$auto$insbuf.cc:97:execute$2489,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2489,sky130_fd_sc_hd__clkbuf_4,Y,56,oeb_12,output
$auto$insbuf.cc:97:execute$2490,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2490,sky130_fd_sc_hd__clkbuf_4,Y,57,oeb_13,output
$auto$insbuf.cc:97:execute$2491,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2491,sky130_fd_sc_hd__clkbuf_4,Y,58,oeb_14,output
$auto$insbuf.cc:97:execute$2492,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2492,sky130_fd_sc_hd__clkbuf_4,Y,59,oeb_15,output
$auto$insbuf.cc:97:execute$2493,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2493,sky130_fd_sc_hd__clkbuf_4,Y,60,oeb_16,output
$auto$insbuf.cc:97:execute$2494,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2494,sky130_fd_sc_hd__clkbuf_4,Y,61,oeb_17,output
$auto$insbuf.cc:97:execute$2495,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2495,sky130_fd_sc_hd__clkbuf_4,Y,62,oeb_18,output
$auto$insbuf.cc:97:execute$2496,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2496,sky130_fd_sc_hd__clkbuf_4,Y,63,oeb_19,output
$auto$insbuf.cc:97:execute$2497,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2497,sky130_fd_sc_hd__clkbuf_4,Y,46,oeb_2,output
$auto$insbuf.cc:97:execute$2498,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2498,sky130_fd_sc_hd__clkbuf_4,Y,64,oeb_20,output
$auto$insbuf.cc:97:execute$2499,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2499,sky130_fd_sc_hd__clkbuf_4,Y,65,oeb_21,output
$auto$insbuf.cc:97:execute$2500,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2500,sky130_fd_sc_hd__clkbuf_4,Y,67,oeb_23,output
$auto$insbuf.cc:97:execute$2501,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2501,sky130_fd_sc_hd__clkbuf_4,Y,68,oeb_24,output
$auto$insbuf.cc:97:execute$2502,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2502,sky130_fd_sc_hd__clkbuf_4,Y,69,oeb_25,output
$auto$insbuf.cc:97:execute$2503,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2503,sky130_fd_sc_hd__clkbuf_4,Y,70,oeb_26,output
$auto$insbuf.cc:97:execute$2504,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2504,sky130_fd_sc_hd__clkbuf_4,Y,71,oeb_27,output
$auto$insbuf.cc:97:execute$2505,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2505,sky130_fd_sc_hd__clkbuf_4,Y,72,oeb_28,output
$auto$insbuf.cc:97:execute$2506,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2506,sky130_fd_sc_hd__clkbuf_4,Y,73,oeb_29,output
$auto$insbuf.cc:97:execute$2507,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2507,sky130_fd_sc_hd__clkbuf_4,Y,47,oeb_3,output
$auto$insbuf.cc:97:execute$2508,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2508,sky130_fd_sc_hd__clkbuf_4,Y,74,oeb_30,output
$auto$insbuf.cc:97:execute$2509,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2509,sky130_fd_sc_hd__clkbuf_4,Y,75,oeb_31,output
$auto$insbuf.cc:97:execute$2510,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2510,sky130_fd_sc_hd__clkbuf_4,Y,76,oeb_32,output
$auto$insbuf.cc:97:execute$2511,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2511,sky130_fd_sc_hd__clkbuf_4,Y,77,oeb_33,output
$auto$insbuf.cc:97:execute$2512,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2512,sky130_fd_sc_hd__clkbuf_4,Y,78,oeb_34,output
$auto$insbuf.cc:97:execute$2513,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2513,sky130_fd_sc_hd__clkbuf_4,Y,79,oeb_35,output
$auto$insbuf.cc:97:execute$2514,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2514,sky130_fd_sc_hd__clkbuf_4,Y,80,oeb_36,output
$auto$insbuf.cc:97:execute$2515,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2515,sky130_fd_sc_hd__clkbuf_4,Y,81,oeb_37,output
$auto$insbuf.cc:97:execute$2516,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2516,sky130_fd_sc_hd__clkbuf_4,Y,82,oeb_38,output
$auto$insbuf.cc:97:execute$2517,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2517,sky130_fd_sc_hd__clkbuf_4,Y,83,oeb_39,output
$auto$insbuf.cc:97:execute$2518,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2518,sky130_fd_sc_hd__clkbuf_4,Y,48,oeb_4,output
$auto$insbuf.cc:97:execute$2519,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2519,sky130_fd_sc_hd__clkbuf_4,Y,49,oeb_5,output
$auto$insbuf.cc:97:execute$2520,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2520,sky130_fd_sc_hd__clkbuf_4,Y,50,oeb_6,output
$auto$insbuf.cc:97:execute$2521,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2521,sky130_fd_sc_hd__clkbuf_4,Y,51,oeb_7,output
$auto$insbuf.cc:97:execute$2522,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2522,sky130_fd_sc_hd__clkbuf_4,Y,52,oeb_8,output
$auto$insbuf.cc:97:execute$2523,sky130_fd_sc_hd__clkbuf_4,A,44,oeb_0,input
$auto$insbuf.cc:97:execute$2523,sky130_fd_sc_hd__clkbuf_4,Y,53,oeb_9,output
$auto$insbuf.cc:97:execute$2524,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2524,sky130_fd_sc_hd__clkbuf_4,Y,84,out_0,output
$auto$insbuf.cc:97:execute$2525,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2525,sky130_fd_sc_hd__clkbuf_4,Y,85,out_1,output
$auto$insbuf.cc:97:execute$2526,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2526,sky130_fd_sc_hd__clkbuf_4,Y,94,out_10,output
$auto$insbuf.cc:97:execute$2527,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2527,sky130_fd_sc_hd__clkbuf_4,Y,95,out_11,output
$auto$insbuf.cc:97:execute$2528,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2528,sky130_fd_sc_hd__clkbuf_4,Y,96,out_12,output
$auto$insbuf.cc:97:execute$2529,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2529,sky130_fd_sc_hd__clkbuf_4,Y,97,out_13,output
$auto$insbuf.cc:97:execute$2530,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2530,sky130_fd_sc_hd__clkbuf_4,Y,98,out_14,output
$auto$insbuf.cc:97:execute$2531,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2531,sky130_fd_sc_hd__clkbuf_4,Y,99,out_15,output
$auto$insbuf.cc:97:execute$2532,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2532,sky130_fd_sc_hd__clkbuf_4,Y,100,out_16,output
$auto$insbuf.cc:97:execute$2533,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2533,sky130_fd_sc_hd__clkbuf_4,Y,101,out_17,output
$auto$insbuf.cc:97:execute$2534,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2534,sky130_fd_sc_hd__clkbuf_4,Y,102,out_18,output
$auto$insbuf.cc:97:execute$2535,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2535,sky130_fd_sc_hd__clkbuf_4,Y,103,out_19,output
$auto$insbuf.cc:97:execute$2536,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2536,sky130_fd_sc_hd__clkbuf_4,Y,86,out_2,output
$auto$insbuf.cc:97:execute$2537,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2537,sky130_fd_sc_hd__clkbuf_4,Y,104,out_20,output
$auto$insbuf.cc:97:execute$2538,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2538,sky130_fd_sc_hd__clkbuf_4,Y,105,out_21,output
$auto$insbuf.cc:97:execute$2539,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2539,sky130_fd_sc_hd__clkbuf_4,Y,87,out_3,output
$auto$insbuf.cc:97:execute$2540,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2540,sky130_fd_sc_hd__clkbuf_4,Y,88,out_4,output
$auto$insbuf.cc:97:execute$2541,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2541,sky130_fd_sc_hd__clkbuf_4,Y,89,out_5,output
$auto$insbuf.cc:97:execute$2542,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2542,sky130_fd_sc_hd__clkbuf_4,Y,90,out_6,output
$auto$insbuf.cc:97:execute$2543,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2543,sky130_fd_sc_hd__clkbuf_4,Y,91,out_7,output
$auto$insbuf.cc:97:execute$2544,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2544,sky130_fd_sc_hd__clkbuf_4,Y,92,out_8,output
$auto$insbuf.cc:97:execute$2545,sky130_fd_sc_hd__clkbuf_4,A,66,oeb_22,input
$auto$insbuf.cc:97:execute$2545,sky130_fd_sc_hd__clkbuf_4,Y,93,out_9,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1480,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1480,sky130_fd_sc_hd__dfbbp_1,D,140,$abc$2096$auto$rtlil.cc:3205:MuxGate$2062,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1480,sky130_fd_sc_hd__dfbbp_1,Q,106,out_22,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1480,sky130_fd_sc_hd__dfbbp_1,Q_N,137,$flatten\A.\counter_inst.$auto$alumacc.cc:495:replace_alu$124.X,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1480,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1480,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1481,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1481,sky130_fd_sc_hd__dfbbp_1,D,147,$abc$2096$auto$rtlil.cc:3205:MuxGate$2064,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1481,sky130_fd_sc_hd__dfbbp_1,Q,107,out_23,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1481,sky130_fd_sc_hd__dfbbp_1,Q_N,509,$auto$dfflibmap.cc:532:dfflibmap$2093,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1481,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1481,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1482,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1482,sky130_fd_sc_hd__dfbbp_1,D,151,$abc$2096$auto$rtlil.cc:3205:MuxGate$2066,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1482,sky130_fd_sc_hd__dfbbp_1,Q,108,out_24,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1482,sky130_fd_sc_hd__dfbbp_1,Q_N,510,$auto$dfflibmap.cc:532:dfflibmap$2092,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1482,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1482,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1483,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1483,sky130_fd_sc_hd__dfbbp_1,D,154,$abc$2096$auto$rtlil.cc:3205:MuxGate$2068,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1483,sky130_fd_sc_hd__dfbbp_1,Q,109,out_25,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1483,sky130_fd_sc_hd__dfbbp_1,Q_N,511,$auto$dfflibmap.cc:532:dfflibmap$2091,output
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1483,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\counter_inst.$auto$ff.cc:266:slice$1483,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1422,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1422,sky130_fd_sc_hd__dfbbp_1,D,159,$abc$2096$auto$rtlil.cc:3205:MuxGate$2070,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1422,sky130_fd_sc_hd__dfbbp_1,Q,157,A.gray_inst.binary_count,output
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1422,sky130_fd_sc_hd__dfbbp_1,Q_N,155,$flatten\A.\gray_inst.$auto$alumacc.cc:495:replace_alu$127.X,output
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1422,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1422,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1424,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1424,sky130_fd_sc_hd__dfbbp_1,D,167,$abc$2096$auto$rtlil.cc:3205:MuxGate$2072,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1424,sky130_fd_sc_hd__dfbbp_1,Q,125,A.gray_inst.binary_count,output
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1424,sky130_fd_sc_hd__dfbbp_1,Q_N,512,$auto$dfflibmap.cc:532:dfflibmap$2088,output
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1424,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1424,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1425,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1425,sky130_fd_sc_hd__dfbbp_1,D,171,$abc$2096$auto$rtlil.cc:3205:MuxGate$2074,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1425,sky130_fd_sc_hd__dfbbp_1,Q,168,A.gray_inst.binary_count,output
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1425,sky130_fd_sc_hd__dfbbp_1,Q_N,513,$auto$dfflibmap.cc:532:dfflibmap$2087,output
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1425,sky130_fd_sc_hd__dfbbp_1,RESET_B,3,rst_n,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1425,sky130_fd_sc_hd__dfbbp_1,SET_B,501,$auto$hilomap.cc:39:hilomap_worker$2546,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1429,sky130_fd_sc_hd__dfbbp_1,CLK,2,clk,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1429,sky130_fd_sc_hd__dfbbp_1,D,174,$abc$2096$auto$rtlil.cc:3205:MuxGate$2076,input
$flatten\A.\gray_inst.$auto$ff.cc:266:slice$1429,sky130_fd_sc_hd__dfbbp_1,Q,110,out_26,output
