cell_name,site_id,x_um,y_um,physical_cell_name,cell_type
$auto$insbuf.cc:97:execute$11857,12500,97.0,81.16000366210938,T3Y7__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11858,12490,69.86000061035156,89.31999969482422,T2Y7__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11859,15943,39.5,105.63999938964844,T1Y9__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11860,12402,41.79999923706055,81.16000366210938,T1Y7__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11861,130678,69.86000061035156,818.280029296875,T2Y74__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11862,149994,41.79999923706055,929.7999877929688,T1Y85__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11863,144764,67.0999984741211,899.8800048828125,T2Y82__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11864,12392,14.65999984741211,89.31999969482422,T0Y7__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11865,14166,41.79999923706055,92.04000091552734,T1Y8__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11866,14156,14.65999984741211,100.19999694824219,T0Y8__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11867,14130,11.899999618530273,94.76000213623047,T0Y8__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11868,146515,69.4000015258789,908.0399780273438,T2Y83__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11869,10749,94.69999694824219,73.0,T3Y6__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11870,130554,11.899999618530273,812.8400268554688,T0Y74__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11871,7221,94.69999694824219,51.2400016784668,T3Y4__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11872,139472,67.0999984741211,867.239990234375,T2Y79__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11873,128865,42.2599983215332,807.4000244140625,T1Y73__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11874,12464,67.0999984741211,83.87999725341797,T2Y7__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11875,12415,39.5,83.87999725341797,T1Y7__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11876,3680,97.0,26.760000228881836,T3Y2__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11877,134167,69.4000015258789,831.8800048828125,T2Y76__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11878,148292,67.0999984741211,921.6400146484375,T2Y84__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11879,15930,41.79999923706055,102.91999816894531,T1Y9__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11880,151748,14.65999984741211,948.8400268554688,T0Y86__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11881,143000,67.0999984741211,889.0,T2Y81__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11882,137734,69.86000061035156,861.7999877929688,T2Y78__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
