cell_name,site_id,x_um,y_um
$auto$insbuf.cc:97:execute$11892,111493,205.10000610351562,693.1599731445312
$auto$insbuf.cc:97:execute$11893,118585,235.0,733.9600219726562
$auto$insbuf.cc:97:execute$11894,44448,207.39999389648438,277.0
$auto$insbuf.cc:97:execute$11895,30398,232.6999969482422,192.67999267578125
$auto$insbuf.cc:97:execute$11896,104463,207.86000061035156,655.0800170898438
$auto$insbuf.cc:97:execute$11897,48074,262.6000061035156,298.760009765625
$auto$insbuf.cc:97:execute$11898,35690,232.6999969482422,225.32000732421875
$auto$insbuf.cc:97:execute$11899,108001,235.0,668.6799926757812
$auto$insbuf.cc:97:execute$11900,35628,207.39999389648438,222.60000610351562
$auto$insbuf.cc:97:execute$11901,32198,262.6000061035156,200.83999633789062
$auto$insbuf.cc:97:execute$11902,115168,287.8999938964844,714.9199829101562
$auto$insbuf.cc:97:execute$11903,44487,207.86000061035156,285.1600036621094
$auto$insbuf.cc:97:execute$11904,30447,260.29998779296875,192.67999267578125
$auto$insbuf.cc:97:execute$11905,39244,235.4600067138672,252.52000427246094
$auto$insbuf.cc:97:execute$11906,102846,290.6600036621094,644.2000122070312
$auto$insbuf.cc:97:execute$11907,46225,205.10000610351562,290.6000061035156
$auto$insbuf.cc:97:execute$11908,106374,290.6600036621094,665.9600219726562
$auto$insbuf.cc:97:execute$11909,30385,235.0,189.9600067138672
$auto$insbuf.cc:97:execute$11910,32139,207.86000061035156,209.0
$auto$insbuf.cc:97:execute$11911,104486,232.6999969482422,649.6400146484375
$auto$insbuf.cc:97:execute$11912,118598,232.6999969482422,736.6799926757812
$auto$insbuf.cc:97:execute$11913,39264,253.86000061035156,247.0800018310547
$auto$insbuf.cc:97:execute$11914,101033,263.05999755859375,633.3200073242188
$auto$insbuf.cc:97:execute$11915,33903,207.86000061035156,219.8800048828125
$auto$insbuf.cc:97:execute$11916,46323,260.29998779296875,290.6000061035156
$auto$insbuf.cc:97:execute$11917,39209,242.36000061035156,244.36000061035156
$auto$insbuf.cc:97:execute$11918,109863,290.20001220703125,679.5599975585938
$auto$insbuf.cc:97:execute$11919,115008,207.39999389648438,712.2000122070312
$auto$insbuf.cc:97:execute$11920,107991,207.86000061035156,676.8400268554688
$auto$insbuf.cc:97:execute$11921,116919,290.20001220703125,723.0800170898438
$auto$insbuf.cc:97:execute$11922,33877,205.10000610351562,214.44000244140625
$auto$insbuf.cc:97:execute$11923,100984,235.4600067138672,633.3200073242188
$auto$insbuf.cc:97:execute$11924,107952,207.39999389648438,668.6799926757812
$auto$insbuf.cc:97:execute$11925,116932,287.8999938964844,725.7999877929688
$auto$insbuf.cc:97:execute$11926,37552,287.8999938964844,236.1999969482422
$auto$insbuf.cc:97:execute$11927,44461,205.10000610351562,279.7200012207031
$auto$insbuf.cc:97:execute$11977,30375,207.86000061035156,198.1199951171875
$auto$insbuf.cc:97:execute$11978,39107,179.8000030517578,244.36000061035156
$auto$insbuf.cc:97:execute$11979,47989,205.10000610351562,301.4800109863281
$auto$insbuf.cc:97:execute$11980,47976,207.39999389648438,298.760009765625
$auto$insbuf.cc:97:execute$11981,104437,205.10000610351562,649.6400146484375
$auto$insbuf.cc:97:execute$11982,106188,207.39999389648438,657.7999877929688
$auto$insbuf.cc:97:execute$11983,111519,207.86000061035156,698.5999755859375
$auto$insbuf.cc:97:execute$11984,115021,205.10000610351562,714.9199829101562
$auto$insbuf.cc:97:execute$11985,32113,205.10000610351562,203.55999755859375
$auto$insbuf.cc:97:execute$11986,39146,180.25999450683594,252.52000427246094
$auto$insbuf.cc:97:execute$11987,28634,232.6999969482422,181.8000030517578
$auto$insbuf.cc:97:execute$11988,32260,287.8999938964844,203.55999755859375
$auto$insbuf.cc:97:execute$11989,34011,290.20001220703125,211.72000122070312
$auto$insbuf.cc:97:execute$11990,34050,290.6600036621094,219.8800048828125
$auto$insbuf.cc:97:execute$11991,34024,287.8999938964844,214.44000244140625
$auto$insbuf.cc:97:execute$11992,28709,263.05999755859375,187.24000549316406
$auto$insbuf.cc:97:execute$11993,747,442.4599914550781,5.0
$auto$insbuf.cc:97:execute$11994,32247,290.20001220703125,200.83999633789062
$auto$insbuf.cc:97:execute$11995,18245,341.260009765625,116.5199966430664
$auto$insbuf.cc:97:execute$11996,23480,325.1600036621094,146.44000244140625
$auto$insbuf.cc:97:execute$11997,48509,489.8399963378906,306.9200134277344
$auto$insbuf.cc:97:execute$11998,46310,262.6000061035156,287.8800048828125
$auto$insbuf.cc:97:execute$11999,42821,263.05999755859375,274.2799987792969
$auto$insbuf.cc:97:execute$12000,83605,412.55999755859375,516.3599853515625
$auto$insbuf.cc:97:execute$12001,104610,290.6600036621094,655.0800170898438
$auto$insbuf.cc:97:execute$12002,116958,290.6600036621094,731.239990234375
$auto$insbuf.cc:97:execute$12003,122162,262.6000061035156,755.719970703125
$auto$insbuf.cc:97:execute$12004,118683,290.20001220703125,733.9600219726562
$auto$insbuf.cc:97:execute$12005,120349,235.0,744.8400268554688
$auto$insbuf.cc:97:execute$12006,118624,235.4600067138672,742.1199951171875
$auto$insbuf.cc:97:execute$12007,116821,235.0,723.0800170898438
$auto$insbuf.cc:97:execute$12008,118696,287.8999938964844,736.6799926757812
$auto$insbuf.cc:97:execute$12009,85523,481.1000061035156,529.9600219726562
$auto$insbuf.cc:97:execute$12010,85605,532.1599731445312,527.239990234375
$auto$insbuf.cc:97:execute$12011,90856,520.6599731445312,559.8800048828125
$auto$insbuf.cc:97:execute$12012,85582,508.239990234375,532.6799926757812
$auto$insbuf.cc:97:execute$12013,87407,529.8599853515625,546.280029296875
$auto$insbuf.cc:97:execute$12014,89110,508.239990234375,554.4400024414062
$auto$insbuf.cc:97:execute$12015,49802,232.6999969482422,312.3599853515625
$auto$insbuf.cc:97:execute$12016,109826,258.4599914550781,682.280029296875
$auto$insbuf.cc:97:execute$12017,32100,207.39999389648438,200.83999633789062
$auto$insbuf.cc:97:execute$12018,28683,260.29998779296875,181.8000030517578
$auto$insbuf.cc:97:execute$12019,30349,205.10000610351562,192.67999267578125
$auto$insbuf.cc:97:execute$12020,48064,235.4600067138672,306.9200134277344
$auto$insbuf.cc:97:execute$12021,30336,207.39999389648438,189.9600067138672
$auto$insbuf.cc:97:execute$12022,42870,290.6600036621094,274.2799987792969
$auto$insbuf.cc:97:execute$12023,39120,177.5,247.0800018310547
$auto$insbuf.cc:97:execute$12024,30483,290.20001220703125,189.9600067138672
$auto$insbuf.cc:97:execute$12025,74544,253.86000061035156,464.67999267578125
$auto$insbuf.cc:97:execute$12026,28585,205.10000610351562,181.8000030517578
$auto$insbuf.cc:97:execute$12027,37382,180.25999450683594,241.63999938964844
$auto$insbuf.cc:97:execute$12028,35641,205.10000610351562,225.32000732421875
$auto$insbuf.cc:97:execute$12029,28611,207.86000061035156,187.24000549316406
$flatten\CPU.$auto$ff.cc:266:slice$5136,856,489.8399963378906,7.71999979019165
$abc$9276$auto$blifparse.cc:396:parse_blif$11565,37892,474.6600036621094,236.1999969482422
$abc$9276$auto$blifparse.cc:396:parse_blif$11566,53739,465.4599914550781,336.8399963378906
$abc$9276$auto$blifparse.cc:396:parse_blif$10000,78474,474.6600036621094,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10001,78461,497.6600036621094,483.7200012207031
$abc$9276$auto$blifparse.cc:396:parse_blif$10002,76759,502.260009765625,478.2799987792969
$abc$9276$auto$blifparse.cc:396:parse_blif$10003,78500,504.55999755859375,483.7200012207031
$abc$9276$auto$blifparse.cc:396:parse_blif$10004,78516,508.70001220703125,486.44000244140625
$abc$9276$auto$blifparse.cc:396:parse_blif$10005,78523,502.260009765625,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10006,78531,516.0599975585938,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10007,78514,504.55999755859375,486.44000244140625
$abc$9276$auto$blifparse.cc:396:parse_blif$10008,41365,463.1600036621094,255.24000549316406
$abc$9276$auto$blifparse.cc:396:parse_blif$10009,21912,435.55999755859375,135.55999755859375
$abc$9276$auto$blifparse.cc:396:parse_blif$10010,20196,460.8599853515625,124.68000030517578
$abc$9276$auto$blifparse.cc:396:parse_blif$10011,20192,453.9599914550781,124.68000030517578
$abc$9276$auto$blifparse.cc:396:parse_blif$10012,80280,508.70001220703125,497.32000732421875
$abc$9276$auto$blifparse.cc:396:parse_blif$10013,80278,504.55999755859375,497.32000732421875
$abc$9276$auto$blifparse.cc:396:parse_blif$10014,80291,510.5400085449219,500.0400085449219
$abc$9276$auto$blifparse.cc:396:parse_blif$10015,80265,506.8599853515625,494.6000061035156
$abc$9276$auto$blifparse.cc:396:parse_blif$10016,76735,502.260009765625,472.8399963378906
$abc$9276$auto$blifparse.cc:396:parse_blif$10017,80263,502.260009765625,494.6000061035156
$abc$9276$auto$blifparse.cc:396:parse_blif$10018,80225,497.6600036621094,494.6000061035156
$abc$9276$auto$blifparse.cc:396:parse_blif$10019,78524,504.1000061035156,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10020,78503,511.0,483.7200012207031
$abc$9276$auto$blifparse.cc:396:parse_blif$10021,78513,502.260009765625,486.44000244140625
$abc$9276$auto$blifparse.cc:396:parse_blif$10022,78515,506.8599853515625,486.44000244140625
$abc$9276$auto$blifparse.cc:396:parse_blif$10023,78483,490.760009765625,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10024,78457,488.4599914550781,483.7200012207031
$abc$9276$auto$blifparse.cc:396:parse_blif$10025,67853,470.05999755859375,423.8800048828125
$abc$9276$auto$blifparse.cc:396:parse_blif$10026,786,449.3599853515625,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10027,20191,451.6600036621094,124.68000030517578
$abc$9276$auto$blifparse.cc:396:parse_blif$10028,18441,451.6600036621094,116.5199966430664
$abc$9276$auto$blifparse.cc:396:parse_blif$10029,82054,508.239990234375,510.9200134277344
$abc$9276$auto$blifparse.cc:396:parse_blif$10030,78517,511.4599914550781,486.44000244140625
$abc$9276$auto$blifparse.cc:396:parse_blif$10031,82063,525.260009765625,510.9200134277344
$abc$9276$auto$blifparse.cc:396:parse_blif$10032,80277,502.260009765625,497.32000732421875
$abc$9276$auto$blifparse.cc:396:parse_blif$10033,76763,510.5400085449219,478.2799987792969
$abc$9276$auto$blifparse.cc:396:parse_blif$10034,78501,506.8599853515625,483.7200012207031
$abc$9276$auto$blifparse.cc:396:parse_blif$10035,78485,495.3599853515625,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10036,80287,502.260009765625,500.0400085449219
$abc$9276$auto$blifparse.cc:396:parse_blif$10037,80303,504.55999755859375,502.760009765625
$abc$9276$auto$blifparse.cc:396:parse_blif$10038,78539,504.55999755859375,491.8800048828125
$abc$9276$auto$blifparse.cc:396:parse_blif$10039,80288,504.1000061035156,500.0400085449219
$abc$9276$auto$blifparse.cc:396:parse_blif$10040,78486,497.6600036621094,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$10041,78538,502.260009765625,491.8800048828125
$abc$9276$auto$blifparse.cc:396:parse_blif$10042,793,463.1600036621094,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10043,18428,453.9599914550781,113.80000305175781
$abc$9276$auto$blifparse.cc:396:parse_blif$10044,20207,456.260009765625,127.4000015258789
$abc$9276$auto$blifparse.cc:396:parse_blif$10045,20205,451.6600036621094,127.4000015258789
$abc$9276$auto$blifparse.cc:396:parse_blif$10046,82055,510.5400085449219,510.9200134277344
$abc$9276$auto$blifparse.cc:396:parse_blif$10047,82042,504.55999755859375,508.20001220703125
$abc$9276$auto$blifparse.cc:396:parse_blif$10048,76762,508.239990234375,478.2799987792969
$abc$9276$auto$blifparse.cc:396:parse_blif$10049,76776,506.8599853515625,481.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10050,76777,509.1600036621094,481.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10051,80279,506.8599853515625,497.32000732421875
$abc$9276$auto$blifparse.cc:396:parse_blif$10052,82028,504.55999755859375,505.4800109863281
$abc$9276$auto$blifparse.cc:396:parse_blif$10053,82014,497.6600036621094,510.9200134277344
$abc$9276$auto$blifparse.cc:396:parse_blif$10054,82030,509.1600036621094,505.4800109863281
$abc$9276$auto$blifparse.cc:396:parse_blif$10055,82045,511.4599914550781,508.20001220703125
$abc$9276$auto$blifparse.cc:396:parse_blif$10056,82029,506.8599853515625,505.4800109863281
$abc$9276$auto$blifparse.cc:396:parse_blif$10057,82043,506.8599853515625,508.20001220703125
$abc$9276$auto$blifparse.cc:396:parse_blif$10058,82036,520.6599731445312,505.4800109863281
$abc$9276$auto$blifparse.cc:396:parse_blif$10059,80302,502.260009765625,502.760009765625
$abc$9276$auto$blifparse.cc:396:parse_blif$10060,2535,440.1600036621094,21.31999969482422
$abc$9276$auto$blifparse.cc:396:parse_blif$10061,4275,442.4599914550781,26.760000228881836
